Date,Price,Open,High,Low,Vol.,Change %,Volume Moving Average,Volume Spike
"Nov 26, 2020",0.495,0.5,0.54,0.495,0.071,1.02%,,N
"Nov 23, 2020",0.49,0.47,0.49,0.46,0.2248,8.89%,,N
"Nov 20, 2020",0.45,0.45,0.45,0.45,0.008,1.12%,,N
"Nov 18, 2020",0.445,0.44,0.445,0.4,0.0117,-1.11%,,N
"Nov 17, 2020",0.45,0.405,0.45,0.405,0.0003,3.45%,,N
"Nov 16, 2020",0.435,0.435,0.435,0.435,0.026000000000000002,0.00%,,N
"Nov 12, 2020",0.435,0.43,0.44,0.43,0.0683,0.00%,,N
"Nov 11, 2020",0.435,0.435,0.435,0.435,0.018000000000000002,-4.40%,,N
"Nov 10, 2020",0.455,0.45,0.455,0.45,0.0216,-1.09%,,N
"Nov 03, 2020",0.46,0.46,0.46,0.44,0.0223,0.00%,0.047200000000000006,N
"Nov 02, 2020",0.46,0.46,0.46,0.46,0.01,-2.13%,0.041100000000000005,N
"Oct 28, 2020",0.47,0.435,0.47,0.435,0.0106,0.00%,0.019680000000000003,N
"Oct 27, 2020",0.47,0.43,0.47,0.43,0.045700000000000005,2.17%,0.023450000000000006,N
