Date,Price,Open,High,Low,Vol.,Change %,Volume Moving Average,Volume Spike
28-Sep-2020,1.34,1.38,1.38,1.34,0.0488,0.00%,,N
29-Sep-2020,1.35,1.35,1.35,1.35,0.008,0.75%,,N
30-Sep-2020,1.35,1.34,1.35,1.34,0.285,0.00%,,N
01-Oct-2020,1.34,1.35,1.35,1.33,0.09,-0.74%,,N
02-Oct-2020,1.34,1.36,1.36,1.33,0.0213,0.00%,,N
05-Oct-2020,1.34,1.35,1.35,1.34,0.1368,0.00%,,N
06-Oct-2020,1.33,1.35,1.35,1.32,0.1603,-0.75%,,N
07-Oct-2020,1.33,1.36,1.36,1.33,0.0161,0.00%,,N
08-Oct-2020,1.35,1.33,1.35,1.33,0.0038,1.50%,,N
09-Oct-2020,1.33,1.36,1.36,1.33,0.0626,-1.48%,0.08327,N
12-Oct-2020,1.35,1.34,1.36,1.33,0.6703,1.50%,0.14542000000000002,N
13-Oct-2020,1.37,1.36,1.37,1.35,0.9522,1.48%,0.23984,N
14-Oct-2020,1.34,1.36,1.36,1.34,0.0284,-2.19%,0.21417999999999998,N
15-Oct-2020,1.27,1.37,1.37,1.26,0.5735,-5.22%,0.26253000000000004,N
16-Oct-2020,1.3,1.31,1.31,1.3,0.0716,2.36%,0.26756,N
19-Oct-2020,1.31,1.35,1.35,1.31,0.1059,0.77%,0.26447000000000004,N
20-Oct-2020,1.31,1.31,1.34,1.31,0.1164,0.00%,0.26008000000000003,N
21-Oct-2020,1.36,1.32,1.36,1.32,0.3671,3.82%,0.29518000000000005,N
22-Oct-2020,1.34,1.35,1.36,1.34,0.25610000000000005,-1.47%,0.32041000000000003,N
23-Oct-2020,1.32,1.32,1.32,1.32,0.0279,-1.49%,0.31694,N
26-Oct-2020,1.34,1.32,1.34,1.32,0.06470000000000001,1.52%,0.25638,N
27-Oct-2020,1.32,1.36,1.36,1.32,0.0116,-1.49%,0.16232000000000002,N
28-Oct-2020,1.32,1.32,1.32,1.31,0.0159,0.00%,0.16107000000000002,N
30-Oct-2020,1.31,1.31,1.36,1.31,0.0275,-0.76%,0.10647000000000002,N
02-Nov-2020,1.3,1.32,1.32,1.3,0.023,-0.76%,0.10161000000000002,N
03-Nov-2020,1.3,1.3,1.3,1.3,0.0338,0.00%,0.09440000000000003,N
04-Nov-2020,1.31,1.35,1.35,1.29,0.0406,0.77%,0.08682000000000004,N
05-Nov-2020,1.32,1.31,1.35,1.31,0.0313,0.76%,0.05324000000000003,N
06-Nov-2020,1.3,1.33,1.33,1.3,0.0302,-1.52%,0.030650000000000028,N
09-Nov-2020,1.3,1.3,1.31,1.28,0.0976,0.00%,0.03762000000000003,N
10-Nov-2020,1.3,1.28,1.3,1.25,0.5682999999999999,0.00%,0.08798000000000003,Y
11-Nov-2020,1.29,1.29,1.31,1.29,0.1106,-0.77%,0.09788000000000004,N
12-Nov-2020,1.31,1.3,1.31,1.3,0.0639,1.55%,0.10268000000000004,N
13-Nov-2020,1.31,1.3,1.31,1.3,0.1363,0.00%,0.11356000000000004,N
16-Nov-2020,1.3,1.31,1.31,1.3,0.0426,-0.76%,0.11552000000000004,N
17-Nov-2020,1.35,1.3,1.35,1.3,0.327,3.85%,0.14484000000000002,N
18-Nov-2020,1.32,1.35,1.35,1.32,0.023,-2.22%,0.14308000000000004,N
19-Nov-2020,1.33,1.33,1.34,1.32,0.0166,0.76%,0.14161,N
20-Nov-2020,1.33,1.33,1.33,1.31,0.049,0.00%,0.14349,N
23-Nov-2020,1.31,1.31,1.33,1.31,0.0031,-1.50%,0.13404000000000002,N
24-Nov-2020,1.31,1.31,1.31,1.31,0.025,0.00%,0.07971000000000003,N
25-Nov-2020,1.31,1.31,1.32,1.31,0.0039,0.00%,0.06904000000000002,N
26-Nov-2020,1.32,1.33,1.33,1.31,0.0208,0.76%,0.06473000000000004,N
