Date,Price,Open,High,Low,Vol.,Change %,Volume Moving Average,Volume Spike
28-Sep-2020,0.75,0.75,0.75,0.75,0.0165,0.00%,,N
02-Oct-2020,0.75,0.75,0.75,0.75,0.03,0.00%,,N
06-Oct-2020,0.745,0.75,0.75,0.745,0.003,-0.67%,,N
07-Oct-2020,0.7,0.73,0.73,0.68,0.114,-6.04%,,N
08-Oct-2020,0.7,0.7,0.7,0.7,0.01,0.00%,,N
12-Oct-2020,0.685,0.685,0.685,0.685,0.02,-2.14%,,N
14-Oct-2020,0.7,0.65,0.7,0.65,0.0032,2.19%,,N
16-Oct-2020,0.725,0.675,0.725,0.675,0.047,3.57%,,N
23-Oct-2020,0.72,0.72,0.72,0.72,0.006999999999999999,-0.69%,,N
26-Oct-2020,0.695,0.675,0.695,0.675,0.0052,-3.47%,,
27-Oct-2020,0.66,0.69,0.7,0.66,0.0211,-5.04%,0.02605,N
28-Oct-2020,0.7,0.695,0.7,0.67,0.014,6.06%,,
30-Oct-2020,0.63,0.63,0.63,0.63,0.0002,-10.00%,,
02-Nov-2020,0.7,0.7,0.7,0.7,0.0022,11.11%,0.012990000000000002,N
11-Nov-2020,0.715,0.67,0.715,0.67,0.0618,2.14%,0.01817,N
12-Nov-2020,0.71,0.67,0.71,0.64,0.086,-0.70%,0.02477,N
13-Nov-2020,0.7,0.7,0.7,0.7,0.015,-1.41%,0.02595,N
16-Nov-2020,0.7,0.65,0.7,0.65,0.031,0.00%,0.02435,N
17-Nov-2020,0.655,0.655,0.655,0.655,0.002,-6.43%,,
19-Nov-2020,0.7,0.695,0.7,0.65,0.0101,6.87%,0.02434,N
20-Nov-2020,0.68,0.7,0.7,0.65,0.0938,-2.86%,,
23-Nov-2020,0.69,0.655,0.69,0.655,0.0252,1.47%,,
24-Nov-2020,0.68,0.655,0.68,0.655,0.023100000000000002,-1.45%,,
25-Nov-2020,0.655,0.655,0.655,0.655,0.0339,-3.68%,,
26-Nov-2020,0.66,0.66,0.66,0.66,-,0.76%,,
