Date,Price,Open,High,Low,Vol.,Change %,Volume Moving Average,Volume Spike
28-Sep-2020,0.575,0.58,0.58,0.575,0.353,0.00%,,N
29-Sep-2020,0.575,0.57,0.58,0.57,0.5179,0.00%,,N
30-Sep-2020,0.575,0.575,0.575,0.57,0.5404,0.00%,,N
01-Oct-2020,0.575,0.57,0.575,0.57,0.5652999999999999,0.00%,,N
02-Oct-2020,0.575,0.575,0.575,0.565,1.42,0.00%,,N
05-Oct-2020,0.575,0.565,0.575,0.565,0.32430000000000003,0.00%,,N
06-Oct-2020,0.57,0.575,0.575,0.57,0.48,-0.87%,,N
07-Oct-2020,0.57,0.57,0.57,0.565,0.5719,0.00%,,N
08-Oct-2020,0.575,0.57,0.575,0.565,0.7316,0.88%,,N
09-Oct-2020,0.625,0.58,0.63,0.58,9.13,8.70%,1.46344,Y
12-Oct-2020,0.615,0.625,0.645,0.615,5.6,-1.60%,1.98814,N
13-Oct-2020,0.605,0.615,0.615,0.6,1.61,-1.63%,2.0973499999999996,N
14-Oct-2020,0.61,0.61,0.61,0.6,1.33,0.83%,2.17631,N
15-Oct-2020,0.605,0.605,0.605,0.595,0.7440000000000001,-0.82%,2.1941800000000002,N
16-Oct-2020,0.615,0.605,0.62,0.605,1.42,1.65%,2.1941800000000002,N
19-Oct-2020,0.635,0.625,0.645,0.625,5.91,3.25%,2.75275,N
20-Oct-2020,0.62,0.635,0.635,0.62,2.09,-2.36%,2.91375,N
21-Oct-2020,0.6,0.62,0.62,0.6,2.07,-3.23%,3.06356,N
22-Oct-2020,0.61,0.605,0.61,0.595,1.38,1.67%,3.1284,N
23-Oct-2020,0.59,0.61,0.615,0.585,2.26,-3.28%,2.4413999999999993,N
26-Oct-2020,0.59,0.6,0.6,0.58,1.12,0.00%,1.9933999999999998,N
27-Oct-2020,0.595,0.585,0.6,0.585,0.5426,0.85%,1.8866599999999998,N
28-Oct-2020,0.595,0.595,0.6,0.59,0.5019,0.00%,1.80385,N
30-Oct-2020,0.575,0.595,0.595,0.57,1.93,-3.36%,1.92245,N
02-Nov-2020,0.57,0.57,0.58,0.565,0.9172,-0.87%,1.87217,N
03-Nov-2020,0.58,0.57,0.58,0.57,0.4442,1.75%,1.3255899999999996,N
04-Nov-2020,0.585,0.58,0.59,0.575,0.7216,0.86%,1.1887499999999998,N
05-Nov-2020,0.6,0.585,0.61,0.58,1.46,2.56%,1.1277499999999996,N
06-Nov-2020,0.595,0.605,0.605,0.585,0.6746,-0.83%,1.0572099999999995,N
09-Nov-2020,0.6,0.59,0.6,0.59,0.6578999999999999,0.84%,0.8969999999999996,N
10-Nov-2020,0.62,0.605,0.625,0.6,5.22,3.33%,1.3069999999999993,N
11-Nov-2020,0.61,0.625,0.625,0.6,1.72,-1.61%,1.4247399999999995,N
12-Nov-2020,0.605,0.61,0.615,0.6,0.6862,-0.82%,1.4431699999999992,N
13-Nov-2020,0.605,0.605,0.62,0.6,2.09,0.00%,1.4591699999999992,N
16-Nov-2020,0.61,0.605,0.61,0.6,1.89,0.83%,1.5564499999999994,N
17-Nov-2020,0.61,0.61,0.61,0.6,1.46,0.00%,1.6580299999999994,N
18-Nov-2020,0.6,0.61,0.61,0.6,1.75,-1.64%,1.7608699999999995,N
19-Nov-2020,0.605,0.6,0.605,0.59,1.32,0.83%,1.7468699999999995,N
20-Nov-2020,0.605,0.6,0.605,0.59,1.8,0.00%,1.8594099999999993,N
23-Nov-2020,0.585,0.595,0.6,0.585,3.55,-3.31%,2.1486199999999993,N
24-Nov-2020,0.58,0.585,0.595,0.58,1.34,-0.85%,1.7606199999999994,N
25-Nov-2020,0.595,0.59,0.595,0.585,1.08,1.71%,1.6966199999999994,N
26-Nov-2020,0.605,0.595,0.605,0.595,2.06,1.68%,1.8339999999999992,N
