Date,Price,Open,High,Low,Vol.,Change %,Volume Moving Average,Volume Spike
28-Sep-2020,0.625,0.61,0.625,0.61,0.0287,2.46%,,N
29-Sep-2020,0.615,0.615,0.615,0.615,0.0026,-1.60%,,N
01-Oct-2020,0.615,0.615,0.615,0.615,0.004,0.00%,,N
02-Oct-2020,0.615,0.615,0.615,0.615,0.035,0.00%,,N
05-Oct-2020,0.62,0.63,0.63,0.62,0.005,0.81%,,N
06-Oct-2020,0.615,0.615,0.615,0.615,0.0684,-0.81%,,N
07-Oct-2020,0.615,0.615,0.615,0.615,0.004,0.00%,,N
08-Oct-2020,0.62,0.62,0.62,0.62,0.0268,0.81%,,N
09-Oct-2020,0.63,0.62,0.63,0.62,0.0577,1.61%,,N
13-Oct-2020,0.63,0.62,0.63,0.615,0.040999999999999995,0.00%,0.02732,N
14-Oct-2020,0.625,0.62,0.625,0.62,0.017,-0.79%,0.02615,N
16-Oct-2020,0.625,0.62,0.625,0.62,0.06,0.00%,0.03189,N
19-Oct-2020,0.63,0.625,0.63,0.62,0.067,0.80%,0.03819,N
20-Oct-2020,0.635,0.63,0.64,0.63,0.0695,0.79%,0.041639999999999996,N
21-Oct-2020,0.645,0.645,0.65,0.64,0.054000000000000006,1.57%,0.04654,N
22-Oct-2020,0.685,0.65,0.69,0.65,0.2694,6.20%,0.06663999999999999,N
23-Oct-2020,0.765,0.69,0.84,0.69,1.18,11.68%,0.18424,Y
26-Oct-2020,0.765,0.765,0.775,0.73,0.2098,0.00%,0.20254,N
27-Oct-2020,0.78,0.76,0.79,0.74,0.1826,1.96%,0.21502999999999997,N
28-Oct-2020,0.755,0.785,0.795,0.75,0.4246,-3.21%,0.25338999999999995,N
30-Oct-2020,0.77,0.755,0.79,0.755,0.0979,1.99%,0.26148,N
02-Nov-2020,0.73,0.76,0.77,0.725,0.3839,-5.19%,0.29386999999999996,N
03-Nov-2020,0.745,0.725,0.75,0.725,0.0277,2.05%,0.28994,N
04-Nov-2020,0.775,0.745,0.775,0.745,0.0576,4.03%,0.28874999999999995,N
05-Nov-2020,0.78,0.775,0.785,0.76,0.1581,0.65%,0.29916,N
06-Nov-2020,0.78,0.785,0.825,0.775,0.7316,0.00%,0.3453799999999999,N
09-Nov-2020,0.785,0.775,0.785,0.77,0.1784,0.64%,0.24521999999999994,N
10-Nov-2020,0.78,0.79,0.79,0.78,0.1818,-0.64%,0.24241999999999994,N
11-Nov-2020,0.785,0.78,0.785,0.77,0.0885,0.64%,0.23300999999999994,N
12-Nov-2020,0.79,0.775,0.79,0.775,0.0708,0.64%,0.19762999999999997,N
13-Nov-2020,0.79,0.785,0.8,0.785,0.0962,0.00%,0.19745999999999997,N
16-Nov-2020,0.825,0.8,0.83,0.795,0.262,4.43%,0.18526999999999996,N
17-Nov-2020,0.825,0.805,0.825,0.805,0.0455,0.00%,0.18704999999999997,N
18-Nov-2020,0.825,0.8,0.825,0.8,0.0913,0.00%,0.19041999999999995,N
19-Nov-2020,0.82,0.825,0.83,0.82,0.0957,-0.61%,0.18417999999999995,N
20-Nov-2020,0.81,0.83,0.83,0.8,0.052000000000000005,-1.22%,0.11621999999999995,N
23-Nov-2020,0.82,0.81,0.825,0.81,0.1672,1.23%,0.11509999999999994,N
24-Nov-2020,0.815,0.81,0.82,0.81,0.06420000000000001,-0.61%,0.10333999999999995,N
25-Nov-2020,0.82,0.815,0.82,0.815,0.073,0.61%,0.10178999999999994,N
26-Nov-2020,0.89,0.815,0.895,0.815,0.4039,8.54%,0.13509999999999994,N
