Date,Price,Open,High,Low,Vol.,Change %,Volume Moving Average,Volume Spike
28-Sep-2020,0.63,0.625,0.64,0.625,1.03,1.61%,,N
29-Sep-2020,0.61,0.62,0.625,0.61,0.3133,-3.17%,,N
30-Sep-2020,0.605,0.6,0.61,0.6,0.2777,-0.82%,,N
01-Oct-2020,0.605,0.605,0.61,0.6,0.3014,0.00%,,N
02-Oct-2020,0.605,0.6,0.615,0.6,0.2475,0.00%,,N
05-Oct-2020,0.615,0.605,0.615,0.605,0.2412,1.65%,,N
06-Oct-2020,0.61,0.615,0.62,0.61,0.1584,-0.81%,,N
07-Oct-2020,0.615,0.6,0.615,0.6,0.11900000000000001,0.82%,,N
08-Oct-2020,0.61,0.615,0.615,0.61,0.2655,-0.81%,,N
09-Oct-2020,0.61,0.605,0.61,0.605,0.2174,0.00%,0.31714000000000003,N
12-Oct-2020,0.61,0.61,0.615,0.605,0.2071,0.00%,0.23485000000000006,N
13-Oct-2020,0.605,0.605,0.61,0.605,0.19,-0.82%,0.22252000000000005,N
14-Oct-2020,0.605,0.6,0.605,0.6,0.2004,0.00%,0.2147900000000001,N
15-Oct-2020,0.61,0.605,0.61,0.605,0.308,0.83%,0.21545000000000006,N
16-Oct-2020,0.61,0.605,0.615,0.605,0.3145,0.00%,0.22215000000000001,N
19-Oct-2020,0.635,0.615,0.64,0.61,2.77,4.10%,0.47503,Y
20-Oct-2020,0.635,0.635,0.64,0.62,1.36,0.00%,0.59519,N
21-Oct-2020,0.625,0.635,0.635,0.62,0.534,-1.57%,0.63669,N
22-Oct-2020,0.625,0.625,0.625,0.62,0.863,0.00%,0.6964400000000001,N
23-Oct-2020,0.625,0.625,0.63,0.62,0.3878,0.00%,0.7134800000000001,N
26-Oct-2020,0.65,0.635,0.66,0.63,3.2,4.00%,1.0127700000000002,N
27-Oct-2020,0.735,0.66,0.745,0.66,9.22,13.08%,1.9157700000000002,N
28-Oct-2020,0.705,0.74,0.74,0.7,3.32,-4.08%,2.22773,N
30-Oct-2020,0.67,0.7,0.7,0.665,1.93,-4.96%,2.3899300000000006,N
02-Nov-2020,0.715,0.665,0.725,0.65,1.24,6.72%,2.4824800000000002,N
03-Nov-2020,0.7,0.73,0.74,0.695,1.44,-2.10%,2.3494800000000007,N
04-Nov-2020,0.705,0.7,0.715,0.7,0.4132,0.71%,2.2548000000000004,N
05-Nov-2020,0.725,0.71,0.73,0.71,0.9453,2.84%,2.2959300000000007,N
06-Nov-2020,0.715,0.735,0.735,0.705,0.5514,-1.38%,2.264770000000001,N
09-Nov-2020,0.725,0.72,0.725,0.71,0.6587000000000001,1.40%,2.2918600000000007,N
10-Nov-2020,0.79,0.725,0.795,0.725,4.16,8.97%,2.3878600000000008,N
11-Nov-2020,0.805,0.785,0.82,0.76,2.95,1.90%,1.760860000000001,N
12-Nov-2020,0.79,0.81,0.83,0.79,1.82,-1.86%,1.610860000000001,N
13-Nov-2020,0.815,0.79,0.82,0.78,1.77,3.16%,1.594860000000001,N
16-Nov-2020,0.79,0.815,0.815,0.78,0.8759,-3.07%,1.558450000000001,N
17-Nov-2020,0.795,0.79,0.81,0.79,0.892,0.63%,1.5036500000000013,N
18-Nov-2020,0.805,0.795,0.815,0.795,0.4195,1.26%,1.5042800000000012,N
19-Nov-2020,0.855,0.81,0.875,0.805,4.17,6.21%,1.8267500000000012,N
20-Nov-2020,0.885,0.855,0.905,0.855,3.41,3.51%,2.112610000000001,N
23-Nov-2020,0.885,0.89,0.915,0.885,1.97,0.00%,2.243740000000001,N
24-Nov-2020,0.86,0.89,0.895,0.83,1.76,-2.82%,2.0037400000000014,N
25-Nov-2020,0.86,0.86,0.875,0.845,0.8201,0.00%,1.7907500000000014,N
26-Nov-2020,0.885,0.86,0.89,0.85,1.24,2.91%,1.7327500000000011,N
