Date,Price,Open,High,Low,Vol.,Change %,Volume Moving Average,Volume Spike
28-Sep-2020,0.62,0.62,0.62,0.62,0.006999999999999999,0.81%,,N
29-Sep-2020,0.61,0.61,0.61,0.61,0.014,-1.61%,,N
30-Sep-2020,0.615,0.615,0.615,0.615,0.01,0.82%,,N
01-Oct-2020,0.615,0.615,0.615,0.615,0.0066,0.00%,,N
05-Oct-2020,0.62,0.62,0.62,0.62,0.0279,0.81%,,N
06-Oct-2020,0.615,0.63,0.63,0.615,0.005900000000000001,-0.81%,,N
07-Oct-2020,0.61,0.64,0.64,0.61,0.0036,-0.81%,,N
08-Oct-2020,0.61,0.61,0.64,0.61,0.016,0.00%,,N
09-Oct-2020,0.62,0.61,0.625,0.61,0.0355,1.64%,,N
12-Oct-2020,0.62,0.62,0.62,0.61,0.0233,0.00%,0.014980000000000002,N
13-Oct-2020,0.6,0.61,0.61,0.6,0.1693,-3.23%,0.03121,Y
14-Oct-2020,0.595,0.6,0.6,0.595,0.053,-0.83%,0.035109999999999995,N
15-Oct-2020,0.585,0.59,0.59,0.585,0.022,-1.68%,0.03631,N
16-Oct-2020,0.585,0.585,0.585,0.585,0.02,0.00%,0.03765,N
19-Oct-2020,0.59,0.59,0.59,0.59,0.015,0.85%,0.03636,N
20-Oct-2020,0.575,0.58,0.58,0.575,0.0115,-2.54%,0.03692,N
22-Oct-2020,0.59,0.59,0.59,0.59,0.017,2.61%,0.03826,N
23-Oct-2020,0.59,0.59,0.59,0.575,0.1032,0.00%,0.04698000000000002,N
26-Oct-2020,0.59,0.59,0.59,0.59,0.001,0.00%,,
27-Oct-2020,0.57,0.585,0.585,0.57,0.0678,-3.39%,0.047980000000000016,N
28-Oct-2020,0.57,0.57,0.57,0.57,0.0007,0.00%,,
30-Oct-2020,0.57,0.57,0.57,0.565,0.1,0.00%,,
02-Nov-2020,0.56,0.565,0.565,0.555,0.0586,-1.75%,,
03-Nov-2020,0.55,0.56,0.56,0.55,0.0342,-1.79%,,
04-Nov-2020,0.585,0.55,0.585,0.55,0.1028,6.36%,0.04968,N
05-Nov-2020,0.59,0.565,0.59,0.56,0.043,0.85%,0.052830000000000016,N
06-Nov-2020,0.56,0.56,0.56,0.56,0.0013,-5.08%,0.05126000000000002,N
10-Nov-2020,0.55,0.56,0.59,0.55,0.1845,-1.79%,,
11-Nov-2020,0.55,0.57,0.57,0.55,0.1361,0.00%,0.0729,N
12-Nov-2020,0.55,0.55,0.56,0.55,0.0857,0.00%,,
13-Nov-2020,0.56,0.555,0.56,0.555,0.0206,1.82%,,
16-Nov-2020,0.56,0.56,0.57,0.555,0.1348,0.00%,,
17-Nov-2020,0.56,0.56,0.565,0.56,0.1458,0.00%,,
18-Nov-2020,0.565,0.565,0.57,0.565,0.1978,0.89%,,
19-Nov-2020,0.565,0.57,0.57,0.565,0.0808,0.00%,,
20-Nov-2020,0.57,0.57,0.575,0.57,0.1638,0.88%,,
23-Nov-2020,0.57,0.58,0.58,0.57,0.11,0.00%,,
24-Nov-2020,0.57,0.565,0.57,0.56,0.083,0.00%,,
25-Nov-2020,0.57,0.57,0.57,0.57,-,0.00%,,
