Date,Price,Open,High,Low,Vol.,Change %,Volume Moving Average,Volume Spike
28-Sep-2020,0.8,0.8,0.8,0.8,0.016399999999999998,1.27%,,N
29-Sep-2020,0.78,0.79,0.8,0.78,0.124,-2.50%,,N
30-Sep-2020,0.775,0.775,0.775,0.775,0.031,-0.64%,,N
01-Oct-2020,0.76,0.76,0.76,0.76,0.1054,-1.94%,,N
02-Oct-2020,0.74,0.755,0.76,0.74,0.1125,-2.63%,,N
05-Oct-2020,0.77,0.735,0.77,0.735,0.0273,4.05%,,N
06-Oct-2020,0.775,0.775,0.775,0.775,0.0058,0.65%,,N
07-Oct-2020,0.785,0.77,0.785,0.77,0.0473,1.29%,,N
08-Oct-2020,0.82,0.77,0.82,0.77,0.2224,4.46%,,N
09-Oct-2020,0.82,0.825,0.83,0.82,0.059000000000000004,0.00%,0.07511,N
12-Oct-2020,0.8,0.82,0.82,0.8,0.013000000000000001,-2.44%,0.07477,N
13-Oct-2020,0.78,0.8,0.8,0.78,0.04,-2.50%,0.06637000000000001,N
14-Oct-2020,0.77,0.78,0.785,0.77,0.040999999999999995,-1.28%,0.06737000000000001,N
15-Oct-2020,0.765,0.77,0.775,0.765,0.028999999999999998,-0.65%,0.05973000000000002,N
16-Oct-2020,0.78,0.765,0.78,0.74,0.15,1.96%,0.06348000000000001,N
19-Oct-2020,0.8,0.785,0.8,0.755,0.0241,2.56%,0.06316000000000002,N
21-Oct-2020,0.775,0.8,0.8,0.775,0.0167,-3.13%,0.06425000000000002,N
23-Oct-2020,0.76,0.76,0.775,0.76,0.0301,-1.94%,0.06253000000000002,N
26-Oct-2020,0.755,0.76,0.76,0.755,0.032,-0.66%,0.04349000000000002,N
27-Oct-2020,0.755,0.76,0.76,0.755,0.0161,0.00%,0.039200000000000026,N
28-Oct-2020,0.77,0.765,0.77,0.765,0.0756,1.99%,0.04546000000000002,N
30-Oct-2020,0.745,0.77,0.77,0.74,0.0438,-3.25%,0.04584000000000003,N
02-Nov-2020,0.795,0.745,0.8,0.73,0.2988,6.71%,0.07162000000000003,N
03-Nov-2020,0.76,0.795,0.8,0.76,0.1363,-4.40%,0.08235000000000002,N
04-Nov-2020,0.79,0.765,0.8,0.765,0.027000000000000003,3.95%,0.07005000000000003,N
05-Nov-2020,0.8,0.8,0.81,0.8,0.0718,1.27%,0.07482000000000003,N
06-Nov-2020,0.79,0.8,0.8,0.79,0.0875,-1.25%,0.08190000000000001,N
09-Nov-2020,0.845,0.79,0.86,0.79,0.1512,6.96%,0.09401000000000001,N
10-Nov-2020,0.835,0.845,0.85,0.82,0.1338,-1.18%,0.10419,N
11-Nov-2020,0.835,0.83,0.84,0.83,0.0399,0.00%,0.10657000000000001,N
12-Nov-2020,0.835,0.835,0.84,0.83,0.041100000000000005,0.00%,0.10312000000000002,N
13-Nov-2020,0.87,0.84,0.875,0.835,0.3452,4.19%,0.13326,N
16-Nov-2020,0.89,0.89,0.91,0.88,0.2938,2.30%,0.13276000000000002,N
17-Nov-2020,0.88,0.9,0.9,0.86,0.0721,-1.12%,0.12634,N
18-Nov-2020,0.9,0.87,0.91,0.87,0.0718,2.27%,0.13082000000000002,N
19-Nov-2020,0.875,0.88,0.88,0.875,0.065,-2.78%,0.13014,N
20-Nov-2020,0.865,0.875,0.875,0.865,0.0421,-1.14%,0.12560000000000002,N
23-Nov-2020,0.885,0.865,0.89,0.865,0.0908,2.31%,0.11956000000000003,N
24-Nov-2020,0.82,0.885,0.885,0.81,0.1915,-7.34%,0.12533000000000002,N
25-Nov-2020,0.8,0.82,0.82,0.8,0.0604,-2.44%,0.12738000000000002,N
26-Nov-2020,0.785,0.805,0.805,0.78,0.06470000000000001,-1.87%,0.12974000000000002,N
