Date,Price,Open,High,Low,Vol.,Change %,Volume Moving Average,Volume Spike
28-Sep-2020,0.585,0.59,0.59,0.585,0.03,0.00%,,N
29-Sep-2020,0.585,0.59,0.595,0.585,0.0338,0.00%,,N
30-Sep-2020,0.565,0.58,0.585,0.565,0.1127,-3.42%,,N
01-Oct-2020,0.57,0.565,0.585,0.565,0.15059999999999998,0.88%,,N
02-Oct-2020,0.555,0.565,0.565,0.555,0.2194,-2.63%,,N
05-Oct-2020,0.555,0.55,0.56,0.55,0.0975,0.00%,,N
06-Oct-2020,0.555,0.555,0.56,0.555,0.06220000000000001,0.00%,,N
07-Oct-2020,0.57,0.56,0.575,0.56,0.0289,2.70%,,N
08-Oct-2020,0.57,0.57,0.57,0.57,0.0182,0.00%,,N
09-Oct-2020,0.575,0.575,0.575,0.575,0.005,0.88%,0.07583000000000001,N
12-Oct-2020,0.61,0.595,0.62,0.595,0.0421,6.09%,0.07704000000000001,N
13-Oct-2020,0.6,0.61,0.62,0.59,0.032600000000000004,-1.64%,0.07692000000000002,N
14-Oct-2020,0.595,0.595,0.595,0.595,0.0032,-0.83%,0.06597,N
15-Oct-2020,0.6,0.595,0.6,0.59,0.099,0.84%,0.06081000000000001,N
16-Oct-2020,0.6,0.585,0.6,0.585,0.02,0.00%,0.040870000000000004,N
19-Oct-2020,0.6,0.575,0.6,0.575,0.0303,0.00%,0.03415,N
20-Oct-2020,0.575,0.565,0.58,0.565,0.0253,-4.17%,0.030459999999999997,N
21-Oct-2020,0.59,0.58,0.59,0.58,0.098,2.61%,0.03737,N
22-Oct-2020,0.575,0.575,0.575,0.575,0.0116,-2.54%,0.03671,N
23-Oct-2020,0.57,0.575,0.575,0.57,0.0586,-0.87%,0.042069999999999996,N
26-Oct-2020,0.58,0.56,0.58,0.555,0.0328,1.75%,0.041139999999999996,N
27-Oct-2020,0.59,0.59,0.59,0.585,0.079,1.72%,0.04578,N
28-Oct-2020,0.595,0.6,0.6,0.585,0.0755,0.85%,0.05301,N
30-Oct-2020,0.575,0.595,0.595,0.575,0.081,-3.36%,0.05121,N
02-Nov-2020,0.57,0.575,0.575,0.57,0.0384,-0.87%,0.05305,N
03-Nov-2020,0.58,0.57,0.58,0.57,0.0146,1.75%,0.05147999999999999,N
04-Nov-2020,0.6,0.58,0.6,0.58,0.0995,3.45%,0.058899999999999994,N
05-Nov-2020,0.625,0.6,0.645,0.6,0.493,4.17%,0.09839999999999999,Y
06-Nov-2020,0.635,0.63,0.635,0.605,0.3513,1.60%,0.13237,N
09-Nov-2020,0.615,0.62,0.63,0.615,0.05,-3.15%,0.13151,N
10-Nov-2020,0.625,0.63,0.635,0.62,0.1838,1.63%,0.14661,N
11-Nov-2020,0.63,0.635,0.64,0.63,0.16,0.80%,0.15471,N
12-Nov-2020,0.64,0.64,0.645,0.635,0.1442,1.59%,0.16158,N
13-Nov-2020,0.665,0.65,0.67,0.64,0.5301,3.91%,0.20649,N
16-Nov-2020,0.675,0.67,0.68,0.665,0.5077,1.50%,0.25342000000000003,N
17-Nov-2020,0.675,0.68,0.68,0.665,0.15619999999999998,0.00%,0.26758000000000004,N
18-Nov-2020,0.715,0.71,0.73,0.7,2.23,5.93%,0.48063,N
19-Nov-2020,0.755,0.715,0.765,0.71,2.29,5.59%,0.66033,N
20-Nov-2020,0.74,0.765,0.765,0.73,0.8252,-1.99%,0.7077199999999999,N
23-Nov-2020,0.725,0.75,0.75,0.715,0.7099,-2.03%,0.77371,N
24-Nov-2020,0.725,0.74,0.74,0.72,0.32730000000000004,0.00%,0.78806,N
25-Nov-2020,0.72,0.715,0.73,0.715,0.1259,-0.69%,0.7846499999999998,N
26-Nov-2020,0.73,0.725,0.73,0.72,0.2427,1.39%,0.7944999999999999,N
