Date,Price,Open,High,Low,Vol.,Change %,Volume Moving Average,Volume Spike
29-Sep-2020,1.38,1.34,1.4,1.34,0.052000000000000005,4.55%,,N
30-Sep-2020,1.42,1.38,1.42,1.32,0.0523,2.90%,,N
05-Oct-2020,1.37,1.4,1.4,1.33,0.0125,-3.52%,,N
06-Oct-2020,1.35,1.33,1.35,1.31,0.0062,-1.46%,,N
07-Oct-2020,1.38,1.3,1.39,1.3,0.0018,2.22%,,N
09-Oct-2020,1.38,1.33,1.38,1.32,0.0111,0.00%,,N
12-Oct-2020,1.34,1.33,1.34,1.32,0.0129,-2.90%,,N
13-Oct-2020,1.21,1.32,1.32,1.15,0.12819999999999998,-9.70%,,N
14-Oct-2020,1.26,1.21,1.28,1.21,0.0199,4.13%,,N
15-Oct-2020,1.25,1.24,1.26,1.22,0.0136,-0.79%,0.031049999999999994,N
16-Oct-2020,1.24,1.23,1.25,1.21,0.0935,-0.80%,0.035199999999999995,N
19-Oct-2020,1.27,1.25,1.27,1.25,0.0053,2.42%,0.030499999999999992,N
20-Oct-2020,1.24,1.24,1.24,1.24,0.001,-2.36%,0.029349999999999994,N
21-Oct-2020,1.25,1.23,1.25,1.21,0.0888,0.81%,0.03760999999999999,N
22-Oct-2020,1.24,1.23,1.24,1.2,0.0294,-0.80%,0.04036999999999999,N
23-Oct-2020,1.23,1.23,1.23,1.23,0.0022,-0.81%,0.03947999999999999,N
26-Oct-2020,1.23,1.23,1.23,1.23,0.0184,0.00%,0.04002999999999999,N
27-Oct-2020,1.23,1.2,1.23,1.2,0.0062,0.00%,0.027829999999999987,N
28-Oct-2020,1.26,1.22,1.26,1.19,0.0468,2.44%,0.03051999999999999,N
02-Nov-2020,1.22,1.19,1.22,1.19,0.0334,-3.17%,0.03249999999999999,N
03-Nov-2020,1.22,1.2,1.22,1.2,0.004,0.00%,0.02354999999999999,N
04-Nov-2020,1.22,1.2,1.22,1.2,0.0009,0.00%,0.02310999999999999,N
05-Nov-2020,1.22,1.2,1.22,1.2,0.0146,0.00%,0.024469999999999992,N
06-Nov-2020,1.24,1.23,1.26,1.22,0.023,1.64%,0.017889999999999996,N
09-Nov-2020,1.2,1.2,1.2,1.2,0.0008,-3.23%,0.015029999999999993,N
10-Nov-2020,1.26,1.2,1.26,1.2,0.0265,5.00%,0.017459999999999993,N
11-Nov-2020,1.23,1.22,1.24,1.22,0.0578,-2.38%,0.021399999999999992,N
12-Nov-2020,1.24,1.25,1.25,1.24,0.0126,0.81%,0.02203999999999999,N
13-Nov-2020,1.25,1.24,1.26,1.24,0.0368,0.81%,0.021039999999999986,N
16-Nov-2020,1.25,1.25,1.27,1.23,0.1203,0.00%,0.02972999999999999,N
17-Nov-2020,1.24,1.26,1.26,1.22,0.0626,-0.80%,0.03558999999999999,N
18-Nov-2020,1.23,1.25,1.26,1.19,0.1284,-0.81%,0.04833999999999998,N
19-Nov-2020,1.24,1.23,1.24,1.19,0.0324,0.81%,0.050119999999999984,N
20-Nov-2020,1.24,1.24,1.25,1.23,0.0371,0.00%,0.051529999999999986,N
23-Nov-2020,1.24,1.23,1.24,1.23,0.0436,0.00%,0.055809999999999985,N
24-Nov-2020,1.25,1.25,1.25,1.23,0.0309,0.81%,0.05624999999999999,N
25-Nov-2020,1.26,1.22,1.29,1.21,0.0479,0.80%,0.05525999999999999,N
26-Nov-2020,1.27,1.24,1.27,1.22,0.0354,0.79%,0.057539999999999994,N
