Date,Price,Open,High,Low,Vol.,Change %,Volume Moving Average,Volume Spike
16-Oct-2020,0.468,0.468,0.471,0.466,4.69,0.58%,,N
19-Oct-2020,0.468,0.468,0.471,0.463,10.24,0.00%,,N
20-Oct-2020,0.479,0.468,0.493,0.463,26.59,2.30%,,N
21-Oct-2020,0.49,0.482,0.525,0.482,71.2,2.25%,,N
22-Oct-2020,0.495,0.493,0.512,0.485,21.8,1.10%,,N
23-Oct-2020,0.474,0.498,0.506,0.471,38.83,-4.35%,,N
26-Oct-2020,0.46,0.465,0.48,0.455,10.52,-2.92%,,N
27-Oct-2020,0.445,0.455,0.455,0.44,4.85,-3.26%,,N
28-Oct-2020,0.425,0.43,0.465,0.425,11.59,-4.49%,,N
30-Oct-2020,0.43,0.425,0.46,0.41,17.65,1.18%,21.796000000000003,N
02-Nov-2020,0.435,0.43,0.45,0.42,8.24,1.16%,22.151000000000003,N
03-Nov-2020,0.49,0.44,0.49,0.44,37.28,12.64%,24.855000000000008,N
04-Nov-2020,0.47,0.485,0.495,0.465,30.17,-4.08%,25.213000000000008,N
05-Nov-2020,0.555,0.48,0.575,0.47,60.15,18.09%,24.10800000000001,N
06-Nov-2020,0.555,0.56,0.585,0.53,28.86,0.00%,24.81400000000001,N
09-Nov-2020,0.585,0.565,0.605,0.55,42.73,5.41%,25.204000000000015,N
10-Nov-2020,0.61,0.595,0.62,0.575,22.9,4.27%,26.442000000000014,N
11-Nov-2020,0.58,0.615,0.66,0.58,60.63,-4.92%,32.02000000000001,N
12-Nov-2020,0.59,0.575,0.625,0.57,19.47,1.72%,32.80800000000001,N
13-Nov-2020,0.595,0.6,0.605,0.585,7.25,0.85%,31.76800000000001,N
16-Nov-2020,0.595,0.6,0.615,0.59,9.8,0.00%,31.924000000000014,N
17-Nov-2020,0.57,0.595,0.6,0.565,11.55,-4.20%,29.35100000000001,N
18-Nov-2020,0.585,0.58,0.61,0.575,15.98,2.63%,27.93200000000001,N
19-Nov-2020,0.59,0.6,0.605,0.585,8.39,0.85%,22.756000000000007,N
20-Nov-2020,0.64,0.6,0.655,0.6,68.3,8.47%,26.700000000000006,N
23-Nov-2020,0.61,0.65,0.655,0.605,22.37,-4.69%,24.66400000000001,N
24-Nov-2020,0.605,0.61,0.625,0.585,21.02,-0.82%,24.476000000000006,N
25-Nov-2020,0.585,0.59,0.62,0.585,21.39,-3.31%,20.55200000000001,N
