Date,Price,Open,High,Low,Vol.,Change %,Volume Moving Average,Volume Spike
28-Sep-2020,0.73,0.75,0.75,0.725,2.48,-1.35%,,N
29-Sep-2020,0.705,0.735,0.74,0.7,3.16,-3.42%,,N
30-Sep-2020,0.7,0.705,0.71,0.7,1.42,-0.71%,,N
01-Oct-2020,0.71,0.7,0.715,0.7,1.8,1.43%,,N
02-Oct-2020,0.735,0.71,0.75,0.7,6.45,3.52%,,N
05-Oct-2020,0.755,0.745,0.775,0.74,8.38,2.72%,,N
06-Oct-2020,0.715,0.765,0.765,0.71,3.17,-5.30%,,N
07-Oct-2020,0.73,0.715,0.735,0.715,1.77,2.10%,,N
08-Oct-2020,0.72,0.74,0.74,0.715,1.51,-1.37%,,N
09-Oct-2020,0.72,0.725,0.735,0.715,1.31,0.00%,3.1450000000000005,N
12-Oct-2020,0.735,0.725,0.75,0.725,3.5,2.08%,3.2470000000000008,N
13-Oct-2020,0.75,0.735,0.755,0.725,3.12,2.04%,3.2430000000000008,N
14-Oct-2020,0.79,0.76,0.825,0.755,22.38,5.33%,5.339,N
15-Oct-2020,0.79,0.805,0.825,0.775,6.89,0.00%,5.848000000000001,N
16-Oct-2020,0.79,0.8,0.805,0.785,4.03,0.00%,5.606,N
19-Oct-2020,0.815,0.8,0.835,0.795,9.62,3.16%,5.73,N
20-Oct-2020,0.92,0.835,1.04,0.825,144.39,12.88%,19.852,Y
21-Oct-2020,0.85,0.925,0.95,0.84,30.64,-7.61%,22.739,N
22-Oct-2020,0.84,0.85,0.885,0.815,13.93,-1.18%,23.981,N
23-Oct-2020,0.79,0.845,0.85,0.775,16.79,-5.95%,25.529000000000003,N
26-Oct-2020,0.79,0.805,0.815,0.765,7.38,0.00%,25.917,N
27-Oct-2020,0.8,0.79,0.825,0.785,9.5,1.27%,26.555,N
28-Oct-2020,0.78,0.805,0.81,0.77,5.72,-2.50%,24.889000000000003,N
30-Oct-2020,0.75,0.78,0.78,0.735,6.29,-3.85%,24.829000000000004,N
02-Nov-2020,0.745,0.755,0.76,0.725,7.04,-0.67%,25.130000000000003,N
03-Nov-2020,0.765,0.75,0.79,0.745,10.47,2.68%,25.215000000000003,N
04-Nov-2020,0.77,0.77,0.8,0.77,8.09,0.65%,11.585000000000003,N
05-Nov-2020,0.815,0.785,0.82,0.78,10.11,5.84%,9.532000000000002,N
06-Nov-2020,0.815,0.83,0.835,0.805,8.49,0.00%,8.988000000000003,N
09-Nov-2020,0.82,0.825,0.835,0.81,6.36,0.61%,7.945000000000002,N
10-Nov-2020,0.78,0.795,0.8,0.77,6.74,-4.88%,7.881000000000002,N
11-Nov-2020,0.775,0.79,0.79,0.765,3.81,-0.64%,7.312000000000002,N
12-Nov-2020,0.78,0.78,0.785,0.77,3.61,0.65%,7.101000000000002,N
13-Nov-2020,0.865,0.795,0.87,0.795,30.37,10.90%,9.509000000000002,N
16-Nov-2020,0.885,0.875,0.91,0.855,21.16,2.31%,10.921000000000001,N
17-Nov-2020,0.87,0.885,0.885,0.825,14.26,-1.69%,11.3,N
18-Nov-2020,0.88,0.87,0.89,0.855,10.45,1.15%,11.536000000000001,N
19-Nov-2020,0.885,0.88,0.925,0.865,15.69,0.57%,12.094000000000001,N
20-Nov-2020,0.88,0.89,0.91,0.88,6.58,-0.56%,11.903000000000002,N
23-Nov-2020,0.875,0.89,0.9,0.87,5.66,-0.57%,11.833000000000002,N
24-Nov-2020,0.845,0.9,0.9,0.82,15.8,-3.43%,12.739000000000003,N
25-Nov-2020,0.835,0.845,0.865,0.83,4.35,-1.18%,12.793000000000003,N
26-Nov-2020,0.87,0.835,0.87,0.83,7.9,4.19%,13.222000000000003,N
