Date,Price,Open,High,Low,Vol.,Change %,Volume Moving Average,Volume Spike
28-Sep-2020,0.81,0.81,0.81,0.81,0.0007,3.85%,,N
29-Sep-2020,0.81,0.81,0.81,0.81,0.0004,0.00%,,N
01-Oct-2020,0.78,0.79,0.79,0.78,0.005,-3.70%,,N
02-Oct-2020,0.76,0.78,0.78,0.755,0.0245,-2.56%,,N
05-Oct-2020,0.775,0.745,0.775,0.745,0.0608,1.97%,,N
06-Oct-2020,0.785,0.775,0.8,0.775,0.2155,1.29%,,N
07-Oct-2020,0.775,0.775,0.775,0.775,0.002,-1.27%,,N
09-Oct-2020,0.805,0.79,0.805,0.79,0.047,3.87%,,N
12-Oct-2020,0.8,0.79,0.8,0.765,0.109,-0.62%,,N
13-Oct-2020,0.79,0.79,0.79,0.79,0.0045,-1.25%,0.046939999999999996,N
14-Oct-2020,0.79,0.79,0.795,0.79,0.0223,0.00%,0.0491,N
15-Oct-2020,0.795,0.795,0.795,0.795,0.0025,0.63%,0.04931,N
16-Oct-2020,0.815,0.78,0.83,0.78,0.4404,2.52%,0.09285,N
19-Oct-2020,0.825,0.815,0.825,0.815,0.1683,1.23%,0.10723,N
20-Oct-2020,0.835,0.82,0.835,0.815,0.0883,1.21%,0.10998000000000001,N
21-Oct-2020,0.82,0.82,0.82,0.815,0.067,-1.80%,0.09513,N
22-Oct-2020,0.865,0.82,0.89,0.815,0.8485,5.49%,0.17978,N
23-Oct-2020,0.88,0.87,0.895,0.81,0.8340000000000001,1.73%,0.25848,N
26-Oct-2020,0.86,0.865,0.865,0.86,0.1447,-2.27%,0.26205,N
27-Oct-2020,0.9,0.86,0.91,0.86,1.05,4.65%,0.3665999999999999,N
28-Oct-2020,0.88,0.91,0.925,0.86,0.7139,-2.22%,0.43575999999999987,N
30-Oct-2020,0.88,0.84,0.89,0.83,0.2138,0.00%,0.45688999999999985,N
02-Nov-2020,0.84,0.835,0.855,0.835,0.0121,-4.55%,0.4140599999999998,N
03-Nov-2020,0.855,0.855,0.855,0.855,0.0011,1.79%,0.39733999999999986,N
04-Nov-2020,0.875,0.85,0.91,0.85,0.2411,2.34%,0.4126199999999998,N
05-Nov-2020,0.9,0.875,0.9,0.875,0.4282,2.86%,0.4487399999999998,N
06-Nov-2020,0.89,0.9,0.9,0.88,0.3711,-1.11%,0.4009999999999998,N
09-Nov-2020,0.86,0.88,0.88,0.86,0.052000000000000005,-3.37%,0.32279999999999975,N
10-Nov-2020,0.855,0.86,0.865,0.855,0.0308,-0.58%,0.3114099999999998,N
11-Nov-2020,0.865,0.855,0.865,0.855,0.0185,1.17%,0.20825999999999975,N
12-Nov-2020,0.865,0.86,0.865,0.85,0.1256,0.00%,0.14942999999999976,N
13-Nov-2020,0.88,0.865,0.88,0.855,0.0478,1.73%,0.13282999999999975,N
16-Nov-2020,0.88,0.88,0.89,0.88,0.0608,0.00%,0.13769999999999977,N
17-Nov-2020,0.87,0.875,0.875,0.865,0.0831,-1.14%,0.14589999999999975,N
18-Nov-2020,0.86,0.87,0.87,0.855,0.0365,-1.15%,0.12543999999999972,N
19-Nov-2020,0.84,0.86,0.86,0.835,0.0857,-2.33%,0.09118999999999974,N
20-Nov-2020,0.87,0.84,0.87,0.84,0.0242,3.57%,0.05649999999999974,N
23-Nov-2020,0.85,0.87,0.87,0.85,0.07400000000000001,-2.30%,0.05869999999999973,N
24-Nov-2020,0.84,0.85,0.85,0.84,0.12,-1.18%,0.06761999999999972,N
25-Nov-2020,0.86,0.87,0.87,0.86,0.0325,2.38%,0.06901999999999972,N
26-Nov-2020,0.85,0.87,0.87,0.85,0.08009999999999999,-1.16%,0.06446999999999972,N
