Date,Price,Open,High,Low,Vol.,Change %,Volume Moving Average,Volume Spike
28-Oct-2020,0.71,0.71,0.71,0.71,0.01,0.00%,,N
03-Nov-2020,0.68,0.68,0.68,0.68,0.0067,-4.23%,,N
04-Nov-2020,0.8,0.73,0.89,0.73,0.0618,17.65%,,N
05-Nov-2020,0.88,0.86,0.9,0.86,0.0297,10.00%,,N
06-Nov-2020,0.78,0.9,0.9,0.77,0.0302,-11.36%,,N
09-Nov-2020,0.73,0.8,0.8,0.73,0.019600000000000003,-6.41%,,N
10-Nov-2020,0.74,0.74,0.8,0.74,0.0293,1.37%,,N
11-Nov-2020,0.84,0.79,0.9,0.79,0.0203,13.51%,,N
12-Nov-2020,0.8,0.8,0.8,0.8,0.0034,-4.76%,,N
13-Nov-2020,0.81,0.81,0.81,0.8,0.0133,1.25%,0.02243,N
16-Nov-2020,0.75,0.82,0.82,0.75,0.0206,-7.41%,0.02349,N
17-Nov-2020,0.75,0.75,0.75,0.75,0.0108,0.00%,0.023899999999999998,N
18-Nov-2020,0.8,0.8,0.8,0.8,0.005,6.67%,0.01822,N
19-Nov-2020,0.81,0.81,0.81,0.81,0.005,1.25%,0.01575,N
24-Nov-2020,0.825,0.81,0.825,0.79,0.031,1.85%,0.01583,N
25-Nov-2020,0.8,0.8,0.82,0.79,0.031,-3.03%,0.01697,N
26-Nov-2020,0.755,0.79,0.79,0.755,0.01,-5.63%,0.015040000000000001,N
