Date,Price,Open,High,Low,Vol.,Change %,Volume Moving Average,Volume Spike
28-Sep-2020,0.9,0.9,0.9,0.9,0.0004,-14.29%,,N
08-Oct-2020,0.99,0.99,0.99,0.99,0.005,10.00%,,N
09-Oct-2020,0.97,0.97,0.97,0.97,0.006,-2.02%,,N
12-Oct-2020,0.95,0.96,0.96,0.95,0.0065,-2.06%,,N
16-Oct-2020,0.9,0.95,0.95,0.9,0.008,-5.26%,,N
20-Oct-2020,0.9,0.9,0.9,0.9,0.004,0.00%,,N
22-Oct-2020,0.915,0.94,0.94,0.915,0.019,1.67%,,N
09-Nov-2020,0.915,0.93,0.93,0.85,0.0115,0.00%,,N
10-Nov-2020,0.99,0.915,0.99,0.915,0.0015,8.20%,,N
17-Nov-2020,0.94,0.915,0.94,0.9,0.032,-5.05%,0.009389999999999999,N
19-Nov-2020,0.92,0.9,0.92,0.9,0.0155,-2.13%,0.0109,N
20-Nov-2020,0.95,0.95,0.95,0.95,0.0006,3.26%,0.01046,N
23-Nov-2020,0.95,0.88,0.95,0.88,0.0184,0.00%,0.011699999999999999,N
25-Nov-2020,0.95,0.9,0.95,0.9,0.0125,0.00%,0.0123,N
26-Nov-2020,0.9,0.99,0.99,0.9,0.0135,0.00%,0.01285,N
