Date,Price,Open,High,Low,Vol.,Change %,Volume Moving Average,Volume Spike
28-Sep-2020,0.935,0.925,0.935,0.905,0.0422,-0.53%,,N
29-Sep-2020,0.9,0.9,0.9,0.9,0.0032,-3.74%,,N
30-Sep-2020,0.89,0.89,0.9,0.89,0.0215,-1.11%,,N
02-Oct-2020,0.88,0.89,0.89,0.845,0.0005,-1.12%,,N
08-Oct-2020,0.85,0.85,0.85,0.85,0.0017,-3.41%,,N
09-Oct-2020,0.88,0.855,0.88,0.855,0.0055,3.53%,,N
13-Oct-2020,0.88,0.845,0.88,0.845,0.002,0.00%,,N
21-Oct-2020,0.845,0.85,0.85,0.845,0.0111,-3.98%,,N
22-Oct-2020,0.89,0.845,0.89,0.845,0.0384,5.33%,,N
23-Oct-2020,0.88,0.845,0.88,0.84,0.0435,-1.12%,0.016959999999999996,N
30-Oct-2020,0.88,0.83,0.88,0.81,0.0136,0.00%,0.014099999999999996,N
02-Nov-2020,0.88,0.82,0.88,0.81,0.0231,0.00%,0.016089999999999997,N
03-Nov-2020,0.81,0.83,0.85,0.805,0.1094,-7.95%,0.02488,N
04-Nov-2020,0.85,0.82,0.85,0.82,0.006,4.94%,0.025429999999999998,N
05-Nov-2020,0.84,0.81,0.84,0.8,0.031,-1.18%,0.028360000000000003,N
06-Nov-2020,0.835,0.835,0.835,0.835,0.004,-0.60%,0.028210000000000002,N
09-Nov-2020,0.835,0.81,0.835,0.8,0.0405,0.00%,0.03206,N
10-Nov-2020,0.83,0.81,0.83,0.8,0.033100000000000004,-0.60%,0.03426,N
11-Nov-2020,0.83,0.83,0.83,0.8,0.0385,0.00%,0.03427,N
12-Nov-2020,0.83,0.83,0.83,0.83,0.002,0.00%,0.03012,N
13-Nov-2020,0.83,0.83,0.83,0.83,0.0089,0.00%,0.029650000000000003,N
16-Nov-2020,0.8,0.805,0.85,0.8,0.0435,-3.61%,0.03169,N
17-Nov-2020,0.835,0.8,0.835,0.795,0.0255,4.37%,0.023300000000000005,N
19-Nov-2020,0.815,0.79,0.82,0.785,0.0575,-2.40%,0.028450000000000003,N
20-Nov-2020,0.815,0.8,0.815,0.8,0.0165,0.00%,0.027000000000000003,N
23-Nov-2020,0.815,0.8,0.815,0.8,0.0125,0.00%,0.027850000000000003,N
24-Nov-2020,0.82,0.82,0.82,0.82,0.1088,0.61%,0.03468,N
25-Nov-2020,0.83,0.805,0.83,0.8,0.0023,1.22%,0.0316,N
