Date,Price,Open,High,Low,Vol.,Change %,Volume Moving Average,Volume Spike
28-Sep-2020,0.775,0.78,0.79,0.765,1.78,1.31%,,N
29-Sep-2020,0.775,0.77,0.78,0.76,1.73,0.00%,,N
30-Sep-2020,0.755,0.775,0.775,0.75,1.89,-2.58%,,N
01-Oct-2020,0.76,0.755,0.765,0.725,2.67,0.66%,,N
02-Oct-2020,0.79,0.765,0.815,0.76,7.79,3.95%,,N
05-Oct-2020,0.835,0.81,0.85,0.805,9.83,5.70%,,N
06-Oct-2020,0.8,0.845,0.85,0.795,4.55,-4.19%,,N
07-Oct-2020,0.82,0.79,0.835,0.79,3.03,2.50%,,N
08-Oct-2020,0.81,0.83,0.83,0.81,1.17,-1.22%,,N
09-Oct-2020,0.83,0.815,0.835,0.81,2.29,2.47%,3.6729999999999996,N
12-Oct-2020,0.865,0.85,0.91,0.845,47.69,4.22%,8.264,Y
13-Oct-2020,0.895,0.865,0.9,0.865,10.01,3.47%,9.091999999999999,N
14-Oct-2020,0.95,0.9,0.98,0.9,54.86,6.15%,14.389,N
15-Oct-2020,0.925,0.955,0.97,0.91,17.85,-2.63%,15.907,N
16-Oct-2020,0.915,0.935,0.95,0.91,8.57,-1.08%,15.985,N
19-Oct-2020,0.945,0.93,0.955,0.925,23.01,3.28%,17.302999999999997,N
20-Oct-2020,0.955,0.94,1.01,0.935,55.54,1.06%,22.401999999999994,N
21-Oct-2020,0.92,0.965,0.975,0.905,13.0,-3.66%,23.398999999999994,N
22-Oct-2020,0.915,0.92,0.945,0.895,8.56,-0.54%,24.137999999999998,N
23-Oct-2020,0.87,0.92,0.93,0.865,8.41,-4.92%,24.749999999999996,N
26-Oct-2020,0.875,0.89,0.9,0.845,6.82,0.57%,20.662999999999997,N
27-Oct-2020,0.93,0.875,0.94,0.87,18.84,6.29%,21.546,N
28-Oct-2020,0.9,0.955,0.96,0.895,21.3,-3.23%,18.189999999999998,N
30-Oct-2020,0.86,0.9,0.9,0.84,10.3,-4.44%,17.435,N
02-Nov-2020,0.84,0.855,0.855,0.81,8.83,-2.33%,17.461000000000002,N
03-Nov-2020,0.845,0.85,0.865,0.83,4.57,0.60%,15.617,N
04-Nov-2020,0.845,0.85,0.875,0.825,4.58,0.00%,10.521000000000004,N
05-Nov-2020,0.905,0.855,0.91,0.855,10.86,7.10%,10.307000000000004,N
06-Nov-2020,0.885,0.905,0.91,0.88,6.7,-2.21%,10.121000000000004,N
09-Nov-2020,0.885,0.9,0.905,0.875,4.12,0.00%,9.692000000000004,N
10-Nov-2020,0.815,0.81,0.85,0.8,10.86,-7.91%,10.096000000000004,N
11-Nov-2020,0.83,0.82,0.84,0.815,3.42,1.84%,8.554000000000004,N
12-Nov-2020,0.815,0.835,0.835,0.805,6.85,-1.81%,7.1090000000000035,N
13-Nov-2020,0.825,0.82,0.83,0.81,3.3,1.23%,6.409000000000003,N
16-Nov-2020,0.82,0.825,0.835,0.81,3.66,-0.61%,5.892000000000003,N
17-Nov-2020,0.81,0.815,0.825,0.785,6.6,-1.22%,6.095000000000002,N
18-Nov-2020,0.8,0.82,0.825,0.8,1.83,-1.23%,5.820000000000002,N
19-Nov-2020,0.805,0.805,0.815,0.79,2.13,0.62%,4.947000000000003,N
20-Nov-2020,0.825,0.81,0.835,0.81,4.53,2.48%,4.730000000000002,N
23-Nov-2020,0.82,0.825,0.83,0.815,2.45,-0.61%,4.563000000000003,N
24-Nov-2020,0.8,0.815,0.82,0.8,2.39,-2.44%,3.7160000000000033,N
25-Nov-2020,0.8,0.81,0.81,0.8,1.19,0.00%,3.493000000000003,N
26-Nov-2020,0.82,0.8,0.825,0.8,1.75,2.50%,2.9830000000000028,N
