Date,Price,Open,High,Low,Vol.,Change %,Volume Moving Average,Volume Spike
"Nov 26, 2020",0.52,0.515,0.525,0.515,2.46,0.00%,,N
"Nov 25, 2020",0.52,0.51,0.525,0.51,13.91,0.97%,,N
"Nov 24, 2020",0.515,0.53,0.53,0.515,1.94,-2.83%,,N
"Nov 23, 2020",0.53,0.515,0.535,0.505,13.19,1.92%,,N
"Nov 20, 2020",0.52,0.495,0.535,0.495,18.72,5.05%,,N
"Nov 19, 2020",0.495,0.515,0.54,0.495,15.32,-5.71%,,N
"Nov 18, 2020",0.525,0.515,0.53,0.5,10.0,0.96%,,N
"Nov 17, 2020",0.52,0.51,0.535,0.5,21.52,4.00%,,N
"Nov 16, 2020",0.5,0.48,0.515,0.48,14.72,5.26%,,N
"Nov 13, 2020",0.475,0.45,0.49,0.435,20.65,5.56%,13.242999999999999,N
"Nov 12, 2020",0.45,0.455,0.46,0.44,5.11,-1.10%,13.508,N
"Nov 11, 2020",0.455,0.47,0.485,0.45,5.35,-3.19%,12.651999999999997,N
"Nov 10, 2020",0.47,0.485,0.515,0.47,56.11,-2.08%,18.069,N
"Nov 09, 2020",0.48,0.475,0.49,0.47,7.8,1.05%,17.53,N
"Nov 06, 2020",0.475,0.485,0.485,0.47,2.97,-2.06%,15.955000000000002,N
"Nov 05, 2020",0.485,0.445,0.49,0.435,40.2,8.99%,18.443,N
"Nov 04, 2020",0.445,0.445,0.46,0.425,10.53,2.30%,18.496000000000002,N
"Nov 03, 2020",0.435,0.44,0.445,0.43,2.79,0.00%,16.622999999999998,N
"Nov 02, 2020",0.435,0.405,0.485,0.405,43.71,7.41%,19.522,N
"Oct 30, 2020",0.405,0.385,0.41,0.38,5.16,5.19%,17.973,N
"Oct 28, 2020",0.385,0.405,0.405,0.385,3.92,-4.94%,17.853999999999996,N
"Oct 27, 2020",0.405,0.37,0.47,0.37,26.65,8.00%,19.983999999999998,N
"Oct 26, 2020",0.375,0.395,0.395,0.35,0.9906,-5.06%,14.472059999999999,N
