Date,Price,Open,High,Low,Vol.,Change %,Volume Moving Average,Volume Spike
28-Sep-2020,1.0,1.0,1.01,0.995,2.52,0.00%,,N
29-Sep-2020,0.99,1.01,1.01,0.985,2.42,-1.00%,,N
30-Sep-2020,0.98,0.985,0.995,0.98,2.39,-1.01%,,N
01-Oct-2020,0.955,0.98,0.995,0.95,4.06,-2.55%,,N
02-Oct-2020,0.94,0.955,0.97,0.94,2.7,-1.57%,,N
05-Oct-2020,0.925,0.945,0.95,0.925,2.85,-1.60%,,N
06-Oct-2020,0.915,0.935,0.945,0.915,4.27,-1.08%,,N
07-Oct-2020,0.92,0.92,0.925,0.91,2.23,0.55%,,N
08-Oct-2020,0.92,0.92,0.92,0.91,1.64,0.00%,,N
09-Oct-2020,0.915,0.93,0.96,0.91,19.44,-0.54%,4.452,N
12-Oct-2020,0.895,0.905,0.915,0.895,5.37,-2.19%,4.737,N
13-Oct-2020,0.9,0.895,0.905,0.88,2.91,0.56%,4.786,N
14-Oct-2020,0.885,0.9,0.9,0.88,3.84,-1.67%,4.931,N
15-Oct-2020,0.885,0.89,0.9,0.885,3.43,0.00%,4.868,N
16-Oct-2020,0.87,0.89,0.895,0.86,4.89,-1.69%,5.087,N
19-Oct-2020,0.855,0.865,0.87,0.85,3.58,-1.72%,5.159999999999999,N
20-Oct-2020,0.84,0.855,0.855,0.835,3.52,-1.75%,5.084999999999999,N
21-Oct-2020,0.865,0.84,0.885,0.82,9.41,2.98%,5.802999999999999,N
22-Oct-2020,0.85,0.87,0.885,0.84,4.44,-1.73%,6.082999999999999,N
23-Oct-2020,0.835,0.855,0.865,0.83,2.43,-1.76%,4.382,N
26-Oct-2020,0.805,0.83,0.835,0.805,2.79,-3.59%,4.124,N
27-Oct-2020,0.8,0.8,0.815,0.795,4.8,-0.62%,4.313,N
28-Oct-2020,0.785,0.8,0.805,0.785,2.54,-1.87%,4.183,N
30-Oct-2020,0.75,0.78,0.785,0.74,6.51,-4.46%,4.491,N
02-Nov-2020,0.76,0.745,0.76,0.73,2.45,1.33%,4.247,N
03-Nov-2020,0.765,0.77,0.79,0.765,3.19,0.66%,4.208,N
04-Nov-2020,0.775,0.78,0.82,0.77,5.8,1.31%,4.435999999999999,N
05-Nov-2020,0.785,0.79,0.8,0.765,11.98,1.29%,4.693,N
06-Nov-2020,0.78,0.78,0.785,0.775,4.12,-0.64%,4.661,N
09-Nov-2020,0.78,0.785,0.785,0.77,2.89,0.00%,4.706999999999999,N
10-Nov-2020,0.91,0.825,0.91,0.81,35.38,16.67%,7.965999999999998,N
11-Nov-2020,0.92,0.93,0.97,0.91,40.2,1.10%,11.505999999999998,N
12-Nov-2020,0.93,0.925,0.935,0.9,5.62,1.09%,11.813999999999998,N
13-Nov-2020,0.895,0.91,0.915,0.88,6.63,-3.76%,11.825999999999997,N
16-Nov-2020,1.01,0.91,1.01,0.885,29.6,12.85%,14.541,N
17-Nov-2020,1.0,1.01,1.07,0.985,25.59,-0.99%,16.781,N
18-Nov-2020,0.99,1.0,1.01,0.975,8.92,-1.00%,17.092999999999996,N
19-Nov-2020,0.97,0.99,1.03,0.97,12.53,-2.02%,17.148,N
20-Nov-2020,0.96,0.97,0.99,0.955,6.38,-1.03%,17.374,N
23-Nov-2020,1.04,0.975,1.05,0.975,24.01,8.33%,19.485999999999997,N
24-Nov-2020,1.03,1.06,1.08,1.01,25.01,-0.96%,18.448999999999998,N
25-Nov-2020,1.15,1.08,1.17,1.07,62.11,11.65%,20.639999999999997,N
26-Nov-2020,1.11,1.15,1.16,1.11,18.82,-3.48%,21.959999999999997,N
