Date,Price,Open,High,Low,Vol.,Change %,Volume Moving Average,Volume Spike
29-Sep-2020,0.455,0.455,0.455,0.455,0.0001,1.11%,,N
30-Sep-2020,0.41,0.41,0.41,0.41,0.0073,-9.89%,,N
01-Oct-2020,0.425,0.43,0.455,0.42,0.0907,3.66%,,N
02-Oct-2020,0.45,0.45,0.45,0.45,0.001,5.88%,,N
05-Oct-2020,0.455,0.455,0.455,0.455,0.005,1.11%,,N
06-Oct-2020,0.44,0.44,0.455,0.44,0.16369999999999998,-3.30%,,N
07-Oct-2020,0.43,0.44,0.44,0.43,0.045,-2.27%,,N
08-Oct-2020,0.43,0.43,0.44,0.43,0.040999999999999995,0.00%,,N
09-Oct-2020,0.44,0.43,0.44,0.43,0.087,2.33%,,N
12-Oct-2020,0.45,0.43,0.49,0.43,0.4871,2.27%,0.09279,Y
13-Oct-2020,0.45,0.45,0.485,0.45,0.057,0.00%,0.09848,N
14-Oct-2020,0.46,0.45,0.485,0.45,0.753,2.22%,0.17304999999999998,N
15-Oct-2020,0.47,0.465,0.475,0.465,0.1628,2.17%,0.18026,N
16-Oct-2020,0.47,0.455,0.475,0.455,0.6701,0.00%,0.24717000000000003,N
19-Oct-2020,0.51,0.49,0.51,0.475,0.8755,8.51%,0.33422,N
20-Oct-2020,0.515,0.51,0.54,0.505,0.6951,0.98%,0.38736000000000004,N
21-Oct-2020,0.515,0.505,0.52,0.5,0.2121,0.00%,0.40407000000000004,N
22-Oct-2020,0.5,0.51,0.515,0.5,0.1275,-2.91%,0.41272000000000003,N
23-Oct-2020,0.53,0.485,0.53,0.485,11.16,6.00%,1.5200200000000001,Y
26-Oct-2020,0.57,0.54,0.57,0.53,2.84,7.55%,1.7553099999999997,N
27-Oct-2020,0.575,0.56,0.58,0.55,3.58,0.88%,2.10761,N
28-Oct-2020,0.545,0.575,0.575,0.545,8.37,-5.22%,2.86931,N
30-Oct-2020,0.51,0.525,0.535,0.48,2.67,-6.42%,3.1200300000000003,N
02-Nov-2020,0.52,0.51,0.52,0.45,1.28,1.96%,3.1810199999999997,N
03-Nov-2020,0.52,0.51,0.53,0.49,4.95,0.00%,3.5884699999999996,N
04-Nov-2020,0.505,0.52,0.52,0.495,3.25,-2.88%,3.84396,N
05-Nov-2020,0.5,0.5,0.53,0.5,3.38,-0.99%,4.16075,N
06-Nov-2020,0.505,0.48,0.505,0.48,3.37,1.00%,4.485,N
09-Nov-2020,0.49,0.505,0.51,0.48,0.2419,-2.97%,3.3931899999999997,N
10-Nov-2020,0.495,0.49,0.495,0.485,0.0991,1.02%,3.1191,N
11-Nov-2020,0.485,0.5,0.5,0.48,0.125,-2.02%,2.7735999999999996,N
12-Nov-2020,0.48,0.49,0.49,0.48,0.1613,-1.03%,1.9527299999999996,N
13-Nov-2020,0.5,0.49,0.51,0.48,0.1769,4.17%,1.70342,N
16-Nov-2020,0.495,0.5,0.5,0.485,0.0556,-1.00%,1.5809799999999998,N
17-Nov-2020,0.49,0.485,0.495,0.42,0.2023,-1.01%,1.1062099999999997,N
18-Nov-2020,0.495,0.475,0.495,0.475,0.0327,1.02%,0.7844799999999997,N
19-Nov-2020,0.495,0.495,0.495,0.495,0.0112,0.00%,0.4475999999999997,N
20-Nov-2020,0.495,0.495,0.495,0.475,0.013000000000000001,0.00%,0.11189999999999971,N
23-Nov-2020,0.5,0.47,0.505,0.47,0.5552999999999999,1.01%,0.1432399999999997,N
24-Nov-2020,0.485,0.495,0.495,0.47,0.09699999999999999,-3.00%,0.1430299999999997,N
25-Nov-2020,0.475,0.485,0.485,0.475,0.053,-2.06%,0.1358299999999997,N
