Date,Price,Open,High,Low,Vol.,Change %,Volume Moving Average,Volume Spike
28-Sep-2020,1.39,1.38,1.39,1.37,0.8091,1.46%,,N
29-Sep-2020,1.42,1.45,1.45,1.4,1.68,2.16%,,N
30-Sep-2020,1.38,1.4,1.41,1.37,0.9582,-2.82%,,N
01-Oct-2020,1.43,1.39,1.45,1.39,1.95,3.62%,,N
02-Oct-2020,1.4,1.42,1.43,1.38,0.8523,-2.10%,,N
05-Oct-2020,1.37,1.39,1.4,1.35,2.05,-2.14%,,N
06-Oct-2020,1.36,1.37,1.4,1.35,0.7915,-0.73%,,N
07-Oct-2020,1.38,1.38,1.4,1.37,1.03,1.47%,,N
08-Oct-2020,1.42,1.39,1.42,1.39,0.7367,2.90%,,N
09-Oct-2020,1.42,1.42,1.43,1.41,0.4079,0.00%,1.1265699999999998,N
12-Oct-2020,1.43,1.42,1.45,1.42,2.31,0.70%,1.27666,N
13-Oct-2020,1.43,1.42,1.43,1.41,0.7607,0.00%,1.1847299999999998,N
14-Oct-2020,1.43,1.43,1.44,1.42,0.5257000000000001,0.00%,1.14148,N
15-Oct-2020,1.42,1.43,1.43,1.41,0.6852999999999999,-0.70%,1.01501,N
16-Oct-2020,1.43,1.41,1.44,1.41,0.8072,0.70%,1.0105,N
19-Oct-2020,1.42,1.43,1.43,1.4,0.9184,-0.70%,0.8973400000000001,N
20-Oct-2020,1.42,1.42,1.43,1.41,1.01,0.00%,0.9191900000000002,N
21-Oct-2020,1.4,1.42,1.43,1.4,0.6996,-1.41%,0.8861500000000003,N
22-Oct-2020,1.41,1.41,1.42,1.4,0.1963,0.71%,0.8321100000000003,N
23-Oct-2020,1.4,1.41,1.41,1.39,0.5097,-0.71%,0.8422900000000004,N
26-Oct-2020,1.41,1.4,1.41,1.39,0.5099,0.71%,0.6622800000000003,N
27-Oct-2020,1.38,1.38,1.39,1.37,0.6547000000000001,-2.13%,0.6516800000000004,N
28-Oct-2020,1.37,1.39,1.39,1.36,0.5471,-0.72%,0.6538200000000003,N
30-Oct-2020,1.34,1.37,1.37,1.33,0.5992000000000001,-2.19%,0.6452100000000003,N
02-Nov-2020,1.32,1.34,1.34,1.28,1.28,-1.49%,0.6924900000000004,N
03-Nov-2020,1.35,1.32,1.35,1.32,0.1974,2.27%,0.6203900000000003,N
04-Nov-2020,1.38,1.36,1.39,1.35,0.3412,2.22%,0.5535100000000004,N
05-Nov-2020,1.41,1.39,1.43,1.38,1.8,2.17%,0.6635500000000003,N
06-Nov-2020,1.4,1.43,1.43,1.39,0.9754,-0.71%,0.7414600000000002,N
09-Nov-2020,1.41,1.41,1.43,1.4,0.7844,0.71%,0.7689300000000003,N
10-Nov-2020,1.42,1.41,1.44,1.4,1.37,0.71%,0.8549400000000004,N
11-Nov-2020,1.44,1.41,1.45,1.4,1.75,1.41%,0.9644700000000004,N
12-Nov-2020,1.49,1.45,1.53,1.45,2.46,3.47%,1.1557600000000003,N
13-Nov-2020,1.56,1.51,1.57,1.49,2.8,4.70%,1.3758400000000006,N
16-Nov-2020,1.55,1.58,1.59,1.54,2.15,-0.64%,1.4628400000000006,N
17-Nov-2020,1.55,1.55,1.56,1.52,1.56,0.00%,1.5991000000000004,N
18-Nov-2020,1.52,1.54,1.56,1.52,1.27,-1.94%,1.6919800000000005,N
19-Nov-2020,1.54,1.53,1.56,1.52,1.8,1.32%,1.6919800000000005,N
20-Nov-2020,1.54,1.54,1.58,1.54,3.04,0.00%,1.8984400000000003,N
23-Nov-2020,1.54,1.56,1.56,1.52,1.18,0.00%,1.9380000000000002,N
24-Nov-2020,1.53,1.54,1.54,1.5,1.09,-0.65%,1.9100000000000001,N
25-Nov-2020,1.51,1.55,1.55,1.5,0.8783,-1.95%,1.8228300000000002,N
26-Nov-2020,1.56,1.51,1.56,1.51,1.07,3.31%,1.68383,N
