Date,Price,Open,High,Low,Vol.,Change %,Volume Moving Average,Volume Spike
28-Sep-2020,0.73,0.73,0.73,0.73,0.001,0.00%,,N
30-Sep-2020,0.73,0.73,0.73,0.73,0.0071,0.00%,,N
01-Oct-2020,0.73,0.71,0.73,0.705,0.0203,0.00%,,N
02-Oct-2020,0.72,0.7,0.72,0.695,0.0494,-1.37%,,N
05-Oct-2020,0.71,0.71,0.71,0.71,0.01,-1.39%,,N
07-Oct-2020,0.68,0.68,0.68,0.68,0.0016,-4.23%,,N
14-Oct-2020,0.715,0.715,0.715,0.715,0.001,5.15%,,N
16-Oct-2020,0.83,0.72,0.88,0.72,0.0792,16.08%,,N
20-Oct-2020,0.75,0.81,0.81,0.75,0.0081,-9.64%,,N
23-Oct-2020,0.71,0.71,0.71,0.71,0.002,-5.33%,0.01797,N
26-Oct-2020,0.68,0.71,0.71,0.68,0.033,-4.23%,,
02-Nov-2020,0.695,0.65,0.695,0.65,0.0078,2.21%,0.02124,N
03-Nov-2020,0.69,0.69,0.69,0.69,0.005,-0.72%,0.01971,N
04-Nov-2020,0.69,0.69,0.69,0.69,0.01,0.00%,0.01577,N
10-Nov-2020,0.71,0.71,0.71,0.71,0.01,2.90%,0.01577,N
11-Nov-2020,0.69,0.69,0.69,0.69,0.0025,-2.82%,0.015860000000000003,N
12-Nov-2020,0.655,0.7,0.7,0.655,0.012,-5.07%,,
13-Nov-2020,0.725,0.725,0.725,0.725,0.002,10.69%,,
17-Nov-2020,0.715,0.665,0.715,0.665,0.006,-1.38%,,
18-Nov-2020,0.7,0.67,0.7,0.67,0.006,-2.10%,,
20-Nov-2020,0.7,0.67,0.7,0.665,0.1286,0.00%,,
24-Nov-2020,0.68,0.68,0.68,0.68,0.003,-2.86%,,
25-Nov-2020,0.7,0.7,0.7,0.7,-,2.94%,,
