Date,Price,Open,High,Low,Vol.,Change %
"Aug 27, 2020",0.630,0.630,0.630,0.630,9.50K,3.28%
"Aug 26, 2020",0.610,0.610,0.610,0.610,19.40K,-0.81%
"Aug 24, 2020",0.615,0.620,0.620,0.615,7.50K,-3.91%
"Aug 19, 2020",0.640,0.640,0.640,0.640,3.00K,0.00%
"Aug 18, 2020",0.640,0.640,0.640,0.640,6.00K,0.00%
"Aug 17, 2020",0.640,0.600,0.640,0.600,18.50K,-3.03%
"Aug 14, 2020",0.660,0.640,0.660,0.640,13.50K,3.94%
"Aug 13, 2020",0.635,0.635,0.635,0.635,3.00K,0.00%
"Aug 12, 2020",0.635,0.650,0.650,0.635,7.50K,0.00%
"Aug 07, 2020",0.635,0.635,0.635,0.635,7.50K,0.00%
"Aug 06, 2020",0.635,0.635,0.635,0.635,3.00K,3.25%
"Aug 05, 2020",0.615,0.615,0.615,0.615,4.50K,-2.38%
"Aug 04, 2020",0.630,0.630,0.630,0.630,12.00K,0.00%
"Aug 03, 2020",0.630,0.630,0.680,0.630,23.40K,-5.97%
