Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.400,0.400,0.400,0.400,-,-1.23%
"Aug 28, 2020",0.405,0.400,0.405,0.400,53.20K,1.25%
"Aug 27, 2020",0.400,0.415,0.415,0.400,476.50K,-2.44%
"Aug 26, 2020",0.410,0.400,0.410,0.400,369.50K,2.50%
"Aug 25, 2020",0.400,0.400,0.405,0.400,442.30K,-1.23%
"Aug 24, 2020",0.405,0.390,0.405,0.390,386.20K,2.53%
"Aug 21, 2020",0.395,0.395,0.395,0.390,166.20K,1.28%
"Aug 19, 2020",0.390,0.395,0.395,0.390,220.10K,-2.50%
"Aug 18, 2020",0.400,0.395,0.400,0.390,271.20K,1.27%
"Aug 17, 2020",0.395,0.395,0.395,0.395,10.00K,0.00%
"Aug 14, 2020",0.395,0.390,0.395,0.390,238.00K,1.28%
"Aug 13, 2020",0.390,0.385,0.390,0.385,179.00K,1.30%
"Aug 12, 2020",0.385,0.385,0.385,0.385,188.50K,-1.28%
"Aug 11, 2020",0.390,0.385,0.390,0.380,189.50K,2.63%
"Aug 10, 2020",0.380,0.380,0.385,0.380,69.20K,0.00%
"Aug 07, 2020",0.380,0.385,0.385,0.375,324.30K,0.00%
"Aug 06, 2020",0.380,0.380,0.385,0.380,280.00K,0.00%
"Aug 05, 2020",0.380,0.385,0.385,0.380,224.80K,-1.30%
"Aug 04, 2020",0.385,0.380,0.385,0.380,331.20K,1.32%
"Aug 03, 2020",0.380,0.385,0.385,0.380,325.80K,-1.30%
