Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.670,0.690,0.690,0.670,12.00K,-2.90%
"Aug 28, 2020",0.690,0.690,0.700,0.690,42.80K,1.47%
"Aug 27, 2020",0.680,0.700,0.700,0.680,6.00K,-1.45%
"Aug 26, 2020",0.690,0.695,0.695,0.690,4.10K,0.00%
"Aug 25, 2020",0.690,0.655,0.700,0.655,20.00K,-0.72%
"Aug 24, 2020",0.695,0.655,0.700,0.655,47.20K,-0.71%
"Aug 21, 2020",0.700,0.700,0.700,0.700,9.70K,0.00%
"Aug 19, 2020",0.700,0.650,0.700,0.605,45.00K,6.06%
"Aug 18, 2020",0.660,0.700,0.700,0.660,23.00K,-7.04%
"Aug 17, 2020",0.710,0.655,0.745,0.655,54.50K,8.40%
"Aug 14, 2020",0.655,0.645,0.715,0.645,99.00K,-8.39%
"Aug 13, 2020",0.715,0.730,0.730,0.715,15.00K,2.14%
"Aug 12, 2020",0.700,0.700,0.700,0.620,39.10K,-4.11%
"Aug 11, 2020",0.730,0.760,0.780,0.710,236.70K,-2.67%
"Aug 10, 2020",0.750,0.710,0.750,0.710,470.60K,5.63%
"Aug 07, 2020",0.710,0.720,0.750,0.665,640.20K,6.77%
"Aug 06, 2020",0.665,0.760,0.780,0.565,355.70K,-10.74%
"Aug 05, 2020",0.745,0.560,0.795,0.560,1.01M,43.27%
"Aug 04, 2020",0.520,0.510,0.530,0.500,287.90K,10.64%
"Aug 03, 2020",0.470,0.445,0.470,0.440,43.00K,-2.08%
