Date,Price,Open,High,Low,Vol.,Change %
"Nov 26, 2020",1.710,1.700,1.710,1.660,189.50K,1.79%
"Nov 25, 2020",1.680,1.600,1.700,1.590,223.20K,5.00%
"Nov 24, 2020",1.600,1.680,1.690,1.550,333.00K,-4.19%
"Nov 23, 2020",1.670,1.850,1.850,1.650,554.70K,-7.73%
"Nov 20, 2020",1.810,1.750,2.030,1.730,2.80M,9.04%
"Nov 19, 2020",1.660,1.430,1.670,1.430,1.38M,16.08%
"Nov 18, 2020",1.430,1.350,1.430,1.350,373.90K,10.85%
"Nov 17, 2020",1.290,1.330,1.330,1.290,81.10K,-3.73%
"Nov 16, 2020",1.340,1.380,1.380,1.330,78.70K,-0.74%
"Nov 13, 2020",1.350,1.350,1.360,1.340,20.20K,-2.17%
"Nov 12, 2020",1.380,1.450,1.450,1.340,135.50K,-3.50%
"Nov 11, 2020",1.430,1.410,1.460,1.390,214.20K,1.42%
"Nov 10, 2020",1.410,1.260,1.430,1.260,381.50K,11.90%
"Nov 09, 2020",1.260,1.240,1.270,1.230,95.40K,1.61%
"Nov 06, 2020",1.240,1.220,1.240,1.210,88.00K,0.81%
"Nov 05, 2020",1.230,1.160,1.230,1.160,50.20K,6.96%
"Nov 04, 2020",1.150,1.130,1.170,1.130,44.20K,2.68%
"Nov 03, 2020",1.120,1.120,1.140,1.120,85.00K,0.90%
"Nov 02, 2020",1.110,1.110,1.110,1.110,5.60K,-0.89%
"Oct 30, 2020",1.120,1.120,1.120,1.120,33.00K,-1.75%
"Oct 28, 2020",1.140,1.150,1.150,1.140,84.80K,1.79%
"Oct 27, 2020",1.120,1.150,1.150,1.120,140.00K,0.00%
"Oct 26, 2020",1.120,1.130,1.150,1.120,82.00K,-0.88%
