Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.085,0.080,0.090,0.080,3.33M,6.25%
"Aug 28, 2020",0.080,0.085,0.090,0.080,4.61M,0.00%
"Aug 27, 2020",0.080,0.090,0.095,0.080,10.58M,-11.11%
"Aug 26, 2020",0.090,0.080,0.100,0.075,29.87M,12.50%
"Aug 25, 2020",0.080,0.080,0.085,0.075,3.10M,0.00%
"Aug 24, 2020",0.080,0.075,0.085,0.075,2.60M,6.67%
"Aug 21, 2020",0.075,0.070,0.075,0.070,477.50K,0.00%
"Aug 19, 2020",0.075,0.080,0.080,0.070,3.35M,-6.25%
"Aug 18, 2020",0.080,0.070,0.080,0.070,1.07M,6.67%
"Aug 17, 2020",0.075,0.075,0.080,0.070,583.90K,-6.25%
"Aug 14, 2020",0.080,0.080,0.080,0.070,2.57M,0.00%
"Aug 13, 2020",0.080,0.080,0.085,0.080,930.00K,0.00%
"Aug 12, 2020",0.080,0.085,0.085,0.070,5.41M,-5.88%
"Aug 11, 2020",0.085,0.090,0.100,0.085,17.10M,0.00%
"Aug 10, 2020",0.085,0.080,0.090,0.080,8.46M,0.00%
"Aug 07, 2020",0.085,0.085,0.090,0.080,10.00M,0.00%
"Aug 06, 2020",0.085,0.085,0.090,0.075,8.28M,-5.56%
"Aug 05, 2020",0.090,0.085,0.095,0.080,22.44M,12.50%
"Aug 04, 2020",0.080,0.080,0.085,0.075,11.31M,6.67%
"Aug 03, 2020",0.075,0.065,0.080,0.065,14.99M,15.38%
