Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.120,0.115,0.130,0.110,9.87M,4.35%
"Aug 28, 2020",0.115,0.130,0.135,0.115,8.88M,-11.54%
"Aug 27, 2020",0.130,0.115,0.145,0.110,51.58M,18.18%
"Aug 26, 2020",0.110,0.100,0.115,0.100,8.10M,10.00%
"Aug 25, 2020",0.100,0.105,0.110,0.100,1.84M,-4.76%
"Aug 24, 2020",0.105,0.115,0.125,0.105,8.32M,-8.70%
"Aug 21, 2020",0.115,0.100,0.120,0.095,11.90M,15.00%
"Aug 19, 2020",0.100,0.085,0.100,0.085,4.10M,11.11%
"Aug 18, 2020",0.090,0.090,0.095,0.090,1.14M,0.00%
"Aug 17, 2020",0.090,0.090,0.095,0.085,2.33M,0.00%
"Aug 14, 2020",0.090,0.100,0.100,0.090,3.90M,-10.00%
"Aug 13, 2020",0.100,0.100,0.105,0.095,4.48M,5.26%
"Aug 12, 2020",0.095,0.105,0.105,0.090,12.58M,-9.52%
"Aug 11, 2020",0.105,0.120,0.120,0.100,10.44M,-12.50%
"Aug 10, 2020",0.120,0.115,0.125,0.115,12.98M,14.29%
"Aug 07, 2020",0.105,0.115,0.120,0.105,25.17M,0.00%
"Aug 06, 2020",0.105,0.090,0.105,0.085,24.96M,23.53%
"Aug 05, 2020",0.085,0.075,0.090,0.075,12.28M,13.33%
"Aug 04, 2020",0.075,0.075,0.080,0.070,3.74M,0.00%
"Aug 03, 2020",0.075,0.075,0.075,0.070,1.37M,0.00%
