Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.085,0.080,0.090,0.080,4.65M,6.25%
"Aug 28, 2020",0.080,0.085,0.090,0.080,4.58M,-11.11%
"Aug 27, 2020",0.090,0.100,0.105,0.085,22.24M,-10.00%
"Aug 26, 2020",0.100,0.075,0.100,0.070,40.43M,33.33%
"Aug 25, 2020",0.075,0.075,0.075,0.070,1.41M,0.00%
"Aug 24, 2020",0.075,0.080,0.080,0.075,1.73M,0.00%
"Aug 21, 2020",0.075,0.070,0.080,0.070,5.14M,7.14%
"Aug 19, 2020",0.070,0.070,0.075,0.070,1.59M,0.00%
"Aug 18, 2020",0.070,0.070,0.075,0.070,1.52M,0.00%
"Aug 17, 2020",0.070,0.075,0.075,0.065,4.82M,-6.67%
"Aug 14, 2020",0.075,0.075,0.075,0.070,6.45M,0.00%
"Aug 13, 2020",0.075,0.085,0.085,0.075,4.89M,-6.25%
"Aug 12, 2020",0.080,0.085,0.085,0.070,14.02M,-5.88%
"Aug 11, 2020",0.085,0.100,0.100,0.085,14.01M,-10.53%
"Aug 10, 2020",0.095,0.085,0.105,0.080,88.88M,11.76%
"Aug 07, 2020",0.085,0.065,0.085,0.065,46.82M,30.77%
"Aug 06, 2020",0.065,0.065,0.070,0.060,4.26M,0.00%
"Aug 05, 2020",0.065,0.060,0.065,0.060,3.79M,0.00%
"Aug 04, 2020",0.065,0.060,0.065,0.060,1.31M,8.33%
"Aug 03, 2020",0.060,0.070,0.070,0.060,1.91M,-14.29%
