Date,Price,Open,High,Low,Vol.,Change %
"Nov 26, 2020",0.540,0.530,0.540,0.515,434.20K,1.89%
"Nov 25, 2020",0.530,0.510,0.540,0.510,260.50K,3.92%
"Nov 24, 2020",0.510,0.545,0.565,0.510,387.60K,-7.27%
"Nov 23, 2020",0.550,0.560,0.585,0.550,2.50M,0.00%
"Nov 20, 2020",0.550,0.515,0.550,0.510,952.90K,4.76%
"Nov 19, 2020",0.525,0.540,0.540,0.525,395.00K,-4.55%
"Nov 18, 2020",0.550,0.590,0.590,0.545,2.86M,-3.51%
"Nov 17, 2020",0.570,0.495,0.575,0.470,2.86M,15.15%
"Nov 16, 2020",0.495,0.495,0.495,0.465,134.20K,2.06%
"Nov 13, 2020",0.485,0.475,0.490,0.475,110.30K,1.04%
"Nov 12, 2020",0.480,0.480,0.500,0.480,491.90K,3.23%
"Nov 11, 2020",0.465,0.465,0.470,0.465,41.10K,-1.06%
"Nov 10, 2020",0.470,0.490,0.490,0.470,627.40K,2.17%
"Nov 09, 2020",0.460,0.450,0.460,0.450,10.10K,-6.12%
"Nov 06, 2020",0.490,0.450,0.490,0.450,10.10K,11.36%
"Nov 03, 2020",0.440,0.440,0.440,0.440,33.00K,0.00%
"Nov 02, 2020",0.440,0.440,0.440,0.440,42.90K,-2.22%
"Oct 30, 2020",0.450,0.460,0.460,0.450,54.00K,-1.10%
"Oct 28, 2020",0.455,0.460,0.460,0.455,50.40K,-1.09%
"Oct 27, 2020",0.460,0.450,0.460,0.450,16.10K,3.37%
"Oct 26, 2020",0.445,0.450,0.450,0.445,25.00K,-5.32%
