Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.415,0.410,0.420,0.400,3.22M,2.47%
"Aug 28, 2020",0.405,0.410,0.410,0.395,2.32M,1.25%
"Aug 27, 2020",0.400,0.395,0.410,0.390,2.43M,1.27%
"Aug 26, 2020",0.395,0.385,0.395,0.385,428.50K,1.28%
"Aug 25, 2020",0.390,0.410,0.410,0.385,1.87M,-3.70%
"Aug 24, 2020",0.405,0.410,0.415,0.400,1.79M,0.00%
"Aug 21, 2020",0.405,0.385,0.410,0.380,2.93M,6.58%
"Aug 19, 2020",0.380,0.390,0.390,0.370,822.50K,0.00%
"Aug 18, 2020",0.380,0.360,0.385,0.360,1.18M,5.56%
"Aug 17, 2020",0.360,0.370,0.370,0.355,1.28M,-1.37%
"Aug 14, 2020",0.365,0.380,0.380,0.365,1.07M,-3.95%
"Aug 13, 2020",0.380,0.375,0.385,0.370,916.00K,1.33%
"Aug 12, 2020",0.375,0.385,0.385,0.365,2.24M,-2.60%
"Aug 11, 2020",0.385,0.410,0.415,0.380,1.63M,-3.75%
"Aug 10, 2020",0.400,0.390,0.420,0.375,3.93M,3.90%
"Aug 07, 2020",0.385,0.410,0.415,0.380,4.71M,-4.94%
"Aug 06, 2020",0.405,0.445,0.460,0.405,16.38M,-7.95%
"Aug 05, 2020",0.440,0.385,0.440,0.370,16.48M,17.33%
"Aug 04, 2020",0.375,0.380,0.395,0.370,6.47M,1.35%
"Aug 03, 2020",0.370,0.345,0.370,0.340,2.80M,7.25%
