Date,Price,Open,High,Low,Vol.,Change %
"Nov 26, 2020",0.680,0.690,0.690,0.680,593.90K,-1.45%
"Nov 25, 2020",0.690,0.690,0.690,0.680,1.07M,1.47%
"Nov 24, 2020",0.680,0.690,0.695,0.680,497.50K,-2.16%
"Nov 23, 2020",0.695,0.690,0.695,0.685,718.40K,0.72%
"Nov 20, 2020",0.690,0.690,0.700,0.690,522.90K,0.00%
"Nov 19, 2020",0.690,0.695,0.700,0.685,956.30K,-0.72%
"Nov 18, 2020",0.695,0.705,0.705,0.695,1.13M,-1.42%
"Nov 17, 2020",0.705,0.700,0.710,0.695,2.05M,0.71%
"Nov 16, 2020",0.700,0.695,0.705,0.680,2.80M,0.72%
"Nov 13, 2020",0.695,0.690,0.695,0.685,861.70K,0.72%
"Nov 12, 2020",0.690,0.690,0.695,0.685,2.35M,0.00%
"Nov 11, 2020",0.690,0.700,0.705,0.680,944.60K,-1.43%
"Nov 10, 2020",0.700,0.685,0.705,0.685,604.60K,2.19%
"Nov 09, 2020",0.685,0.700,0.700,0.680,219.70K,-2.14%
"Nov 06, 2020",0.700,0.690,0.700,0.690,140.20K,0.72%
"Nov 05, 2020",0.695,0.700,0.700,0.695,319.70K,-0.71%
"Nov 04, 2020",0.700,0.670,0.705,0.670,1.28M,3.70%
"Nov 03, 2020",0.675,0.670,0.675,0.670,1.13M,2.27%
"Nov 02, 2020",0.660,0.670,0.670,0.655,374.40K,-0.75%
"Oct 30, 2020",0.665,0.675,0.680,0.665,430.00K,-2.21%
"Oct 28, 2020",0.680,0.675,0.685,0.670,473.90K,-0.73%
"Oct 27, 2020",0.685,0.680,0.685,0.680,148.00K,0.74%
"Oct 26, 2020",0.680,0.685,0.690,0.675,580.20K,0.00%
