Date,Price,Open,High,Low,Vol.,Change %
"Nov 26, 2020",0.840,0.845,0.845,0.835,657.80K,-0.59%
"Nov 25, 2020",0.845,0.840,0.850,0.830,3.46M,4.97%
"Nov 24, 2020",0.805,0.820,0.825,0.805,516.20K,-1.83%
"Nov 23, 2020",0.820,0.830,0.835,0.820,582.40K,-1.20%
"Nov 20, 2020",0.830,0.815,0.830,0.815,1.36M,1.22%
"Nov 19, 2020",0.820,0.820,0.820,0.810,1.63M,-0.61%
"Nov 18, 2020",0.825,0.835,0.840,0.820,2.00M,-1.79%
"Nov 17, 2020",0.840,0.845,0.845,0.770,2.75M,0.60%
"Nov 16, 2020",0.835,0.810,0.890,0.810,9.44M,7.74%
"Nov 13, 2020",0.775,0.780,0.780,0.770,1.47M,-1.27%
"Nov 12, 2020",0.785,0.775,0.785,0.770,346.70K,0.64%
"Nov 11, 2020",0.780,0.775,0.780,0.770,251.60K,0.65%
"Nov 10, 2020",0.775,0.770,0.785,0.770,278.00K,0.00%
"Nov 09, 2020",0.775,0.785,0.785,0.765,263.50K,-1.27%
"Nov 06, 2020",0.785,0.770,0.785,0.765,1.34M,1.29%
"Nov 05, 2020",0.775,0.745,0.775,0.745,393.40K,4.03%
"Nov 04, 2020",0.745,0.730,0.760,0.730,188.80K,2.05%
"Nov 03, 2020",0.730,0.730,0.740,0.720,228.00K,0.00%
"Nov 02, 2020",0.730,0.725,0.740,0.725,160.40K,-1.35%
"Oct 30, 2020",0.740,0.740,0.750,0.725,564.00K,-1.33%
"Oct 28, 2020",0.750,0.750,0.755,0.745,482.70K,-0.66%
"Oct 27, 2020",0.755,0.750,0.760,0.750,296.20K,0.00%
"Oct 26, 2020",0.755,0.755,0.760,0.745,312.80K,-0.66%
