Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.190,0.185,0.190,0.180,3.69M,2.70%
"Aug 28, 2020",0.185,0.180,0.190,0.175,20.85M,2.78%
"Aug 27, 2020",0.180,0.185,0.190,0.180,10.00M,-2.70%
"Aug 26, 2020",0.185,0.190,0.195,0.185,12.39M,2.78%
"Aug 25, 2020",0.180,0.190,0.190,0.180,3.87M,-2.70%
"Aug 24, 2020",0.185,0.180,0.190,0.180,10.19M,2.78%
"Aug 21, 2020",0.180,0.185,0.190,0.180,5.70M,-2.70%
"Aug 19, 2020",0.185,0.185,0.195,0.185,9.82M,0.00%
"Aug 18, 2020",0.185,0.185,0.190,0.180,11.45M,0.00%
"Aug 17, 2020",0.185,0.175,0.190,0.175,15.48M,2.78%
"Aug 14, 2020",0.180,0.190,0.190,0.175,18.95M,-5.26%
"Aug 13, 2020",0.190,0.205,0.205,0.185,13.42M,-2.56%
"Aug 12, 2020",0.195,0.195,0.205,0.180,104.02M,-11.36%
"Aug 11, 2020",0.220,0.175,0.230,0.170,226.56M,25.71%
"Aug 10, 2020",0.175,0.175,0.180,0.170,17.53M,0.00%
"Aug 07, 2020",0.175,0.175,0.180,0.175,12.35M,0.00%
"Aug 06, 2020",0.175,0.170,0.185,0.170,37.35M,6.06%
"Aug 05, 2020",0.165,0.160,0.170,0.155,27.22M,6.45%
"Aug 04, 2020",0.155,0.160,0.165,0.155,22.90M,-3.12%
"Aug 03, 2020",0.160,0.165,0.170,0.160,19.75M,-3.03%
