Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",5.830,5.800,6.000,5.720,4.54M,3.00%
"Aug 28, 2020",5.660,5.700,5.770,5.580,3.90M,1.07%
"Aug 27, 2020",5.600,5.790,5.850,5.420,8.32M,-2.61%
"Aug 26, 2020",5.750,5.000,5.900,4.940,5.89M,14.31%
"Aug 25, 2020",5.030,5.500,5.500,4.990,5.66M,-9.69%
"Aug 24, 2020",5.570,5.840,5.860,5.510,5.93M,-3.97%
"Aug 21, 2020",5.800,5.950,5.980,5.710,4.12M,0.87%
"Aug 19, 2020",5.750,5.690,6.300,5.610,11.50M,2.50%
"Aug 18, 2020",5.610,4.280,5.610,4.210,9.33M,29.86%
"Aug 17, 2020",4.320,4.480,4.650,4.000,7.03M,-6.09%
"Aug 14, 2020",4.600,5.100,5.160,4.390,6.15M,-8.00%
"Aug 13, 2020",5.000,4.900,5.230,4.850,7.93M,4.82%
"Aug 12, 2020",4.770,5.800,5.800,4.200,12.99M,-19.02%
"Aug 11, 2020",5.890,6.480,6.500,5.750,6.32M,-3.44%
"Aug 10, 2020",6.100,6.500,6.500,5.000,12.44M,-6.87%
"Aug 07, 2020",6.550,6.890,6.900,6.500,8.62M,-4.93%
"Aug 06, 2020",6.890,6.800,6.950,6.500,9.74M,1.62%
"Aug 05, 2020",6.780,7.200,7.210,6.770,11.61M,0.89%
"Aug 04, 2020",6.720,6.780,7.210,6.000,26.93M,2.44%
"Aug 03, 2020",6.560,5.320,6.660,5.320,33.47M,25.43%
