Date,Price,Open,High,Low,Vol.,Change %
"Aug 28, 2020",0.580,0.580,0.580,0.580,5.00K,1.75%
"Aug 27, 2020",0.570,0.550,0.570,0.550,8.00K,5.56%
"Aug 26, 2020",0.540,0.550,0.550,0.540,10.00K,-3.57%
"Aug 25, 2020",0.560,0.570,0.570,0.555,59.80K,-2.61%
"Aug 24, 2020",0.575,0.575,0.575,0.575,7.00K,-0.86%
"Aug 21, 2020",0.580,0.580,0.580,0.570,66.00K,0.00%
"Aug 19, 2020",0.580,0.560,0.585,0.560,225.50K,1.75%
"Aug 18, 2020",0.570,0.570,0.570,0.570,23.30K,0.00%
"Aug 17, 2020",0.570,0.550,0.580,0.550,103.70K,3.64%
"Aug 14, 2020",0.550,0.560,0.560,0.540,71.70K,-0.90%
"Aug 13, 2020",0.555,0.570,0.575,0.555,28.80K,-1.77%
"Aug 12, 2020",0.565,0.560,0.580,0.560,115.20K,1.80%
"Aug 11, 2020",0.555,0.565,0.570,0.550,46.30K,1.83%
"Aug 10, 2020",0.545,0.535,0.560,0.535,55.00K,0.93%
"Aug 07, 2020",0.540,0.550,0.550,0.540,39.80K,-1.82%
"Aug 06, 2020",0.550,0.530,0.550,0.530,14.00K,2.80%
"Aug 05, 2020",0.535,0.535,0.550,0.535,258.00K,0.00%
"Aug 04, 2020",0.535,0.540,0.540,0.535,111.80K,-0.93%
"Aug 03, 2020",0.540,0.530,0.550,0.530,69.00K,-3.57%
