Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.300,0.310,0.310,0.265,116.70K,-6.25%
"Aug 28, 2020",0.320,0.270,0.350,0.270,2.73M,20.75%
"Aug 27, 2020",0.265,0.215,0.265,0.215,457.00K,32.50%
"Aug 26, 2020",0.200,0.205,0.205,0.200,46.00K,11.11%
"Aug 17, 2020",0.180,0.180,0.180,0.180,5.00K,-18.18%
"Aug 11, 2020",0.220,0.225,0.230,0.220,26.50K,0.00%
"Aug 10, 2020",0.220,0.220,0.220,0.220,24.20K,0.00%
"Aug 07, 2020",0.220,0.170,0.220,0.170,13.50K,4.76%
"Aug 03, 2020",0.210,0.155,0.210,0.155,1.50K,5.00%
