Date,Price,Open,High,Low,Vol.,Change %
"Nov 13, 2020",2.12,2.09,2.12,2.07,106.70K,1.44%
"Nov 12, 2020",2.09,2.06,2.09,2.05,81.90K,0.48%
"Nov 11, 2020",2.08,2.07,2.09,2.03,856.70K,-0.48%
"Nov 10, 2020",2.09,2.10,2.10,2.07,274.90K,-0.48%
"Nov 09, 2020",2.10,2.10,2.12,2.05,290.50K,0.48%
"Nov 06, 2020",2.09,2.12,2.12,2.07,221.60K,-0.95%
"Nov 05, 2020",2.11,2.10,2.12,2.08,732.50K,0.96%
"Nov 04, 2020",2.09,2.08,2.09,2.06,344.20K,0.48%
"Nov 03, 2020",2.08,2.07,2.10,2.06,336.10K,0.97%
"Nov 02, 2020",2.06,2.03,2.06,1.94,883.00K,3.00%
"Oct 30, 2020",2.00,2.03,2.05,1.99,350.30K,-3.38%
"Oct 28, 2020",2.07,2.08,2.08,2.04,1.51M,-0.48%
"Oct 27, 2020",2.08,2.08,2.09,2.05,481.90K,0.00%
"Oct 26, 2020",2.08,2.04,2.08,1.97,457.50K,1.96%
"Oct 23, 2020",2.04,2.08,2.10,2.02,383.60K,-2.39%
"Oct 22, 2020",2.09,2.10,2.10,2.06,561.70K,0.00%
"Oct 21, 2020",2.09,2.06,2.10,2.06,705.40K,0.97%
"Oct 20, 2020",2.07,2.04,2.08,2.02,510.50K,1.97%
"Oct 19, 2020",2.03,2.10,2.10,2.00,1.30M,-2.87%
"Oct 16, 2020",2.09,2.12,2.15,2.04,548.40K,-0.48%
"Oct 15, 2020",2.10,2.01,2.19,1.98,1.50M,5.00%
