Date,Price,Open,High,Low,Vol.,Change %
"Nov 26, 2020",0.785,0.790,0.795,0.785,483.70K,-0.63%
"Nov 25, 2020",0.790,0.785,0.795,0.775,1.32M,0.00%
"Nov 24, 2020",0.790,0.800,0.800,0.785,1.32M,-1.86%
"Nov 23, 2020",0.805,0.825,0.825,0.805,897.90K,-2.42%
"Nov 20, 2020",0.825,0.795,0.840,0.790,2.65M,4.43%
"Nov 19, 2020",0.790,0.800,0.800,0.790,636.90K,-1.86%
"Nov 18, 2020",0.805,0.805,0.805,0.795,728.50K,0.00%
"Nov 17, 2020",0.805,0.815,0.815,0.795,1.58M,-0.62%
"Nov 16, 2020",0.810,0.815,0.820,0.800,1.42M,0.00%
"Nov 13, 2020",0.810,0.805,0.815,0.805,1.09M,0.62%
"Nov 12, 2020",0.805,0.810,0.820,0.805,1.09M,-1.23%
"Nov 11, 2020",0.815,0.825,0.830,0.815,1.15M,-0.61%
"Nov 10, 2020",0.820,0.800,0.830,0.780,3.95M,-7.34%
"Nov 09, 2020",0.885,0.870,0.890,0.860,5.49M,4.12%
"Nov 06, 2020",0.850,0.845,0.860,0.835,4.76M,4.29%
"Nov 05, 2020",0.815,0.815,0.820,0.810,852.30K,0.62%
"Nov 04, 2020",0.810,0.825,0.830,0.800,971.40K,0.62%
"Nov 03, 2020",0.805,0.855,0.860,0.800,2.46M,5.23%
"Nov 02, 2020",0.765,0.780,0.780,0.760,1.09M,-1.92%
"Oct 30, 2020",0.780,0.800,0.800,0.775,2.22M,-4.29%
"Oct 28, 2020",0.815,0.815,0.820,0.805,1.25M,0.00%
"Oct 27, 2020",0.815,0.810,0.830,0.810,504.30K,0.62%
"Oct 26, 2020",0.810,0.830,0.830,0.805,1.78M,-2.41%
