Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",5.680,5.700,5.860,5.620,2.16M,-0.35%
"Aug 28, 2020",5.700,5.620,5.850,5.550,3.69M,1.42%
"Aug 27, 2020",5.620,5.650,6.080,5.200,9.65M,-0.35%
"Aug 26, 2020",5.640,5.980,6.190,5.570,9.94M,-5.37%
"Aug 25, 2020",5.960,5.510,6.690,5.510,46.48M,13.09%
"Aug 24, 2020",5.270,4.520,5.330,4.500,16.17M,21.71%
"Aug 21, 2020",4.330,4.400,4.400,4.240,2.05M,-2.04%
"Aug 19, 2020",4.420,4.420,4.590,4.360,1.33M,0.00%
"Aug 18, 2020",4.420,4.400,4.420,4.280,1.12M,1.84%
"Aug 17, 2020",4.340,4.340,4.420,4.280,1.44M,0.23%
"Aug 14, 2020",4.330,4.620,4.620,4.240,2.90M,-6.28%
"Aug 13, 2020",4.620,4.780,4.780,4.600,1.52M,-2.53%
"Aug 12, 2020",4.740,4.850,5.000,4.550,8.36M,2.60%
"Aug 11, 2020",4.620,4.800,4.880,4.560,3.04M,-2.74%
"Aug 10, 2020",4.750,4.810,5.000,4.470,7.50M,6.74%
"Aug 07, 2020",4.450,4.640,4.720,4.310,2.71M,-3.47%
"Aug 06, 2020",4.610,4.900,5.000,4.520,4.94M,-3.56%
"Aug 05, 2020",4.780,4.340,4.980,4.230,9.31M,12.74%
"Aug 04, 2020",4.240,4.100,4.420,3.950,6.70M,5.74%
"Aug 03, 2020",4.010,3.900,4.120,3.840,5.85M,4.70%
