Date,Price,Open,High,Low,Vol.,Change %
"Sep 15, 2020",0.130,0.110,0.135,0.110,77.12M,18.18%
"Sep 14, 2020",0.110,0.110,0.120,0.105,51.73M,0.00%
"Sep 11, 2020",0.110,0.100,0.110,0.100,47.21M,4.76%
"Sep 10, 2020",0.105,0.110,0.120,0.105,33.63M,0.00%
"Sep 09, 2020",0.105,0.105,0.115,0.105,12.42M,0.00%
"Sep 08, 2020",0.105,0.115,0.120,0.105,18.21M,-8.70%
"Sep 07, 2020",0.115,0.120,0.130,0.110,28.95M,0.00%
"Sep 04, 2020",0.115,0.115,0.125,0.110,33.61M,-8.00%
"Sep 03, 2020",0.125,0.140,0.145,0.120,76.46M,-13.79%
"Sep 02, 2020",0.145,0.110,0.150,0.105,139.65M,38.10%
"Sep 01, 2020",0.105,0.110,0.115,0.105,24.43M,-4.55%
"Aug 28, 2020",0.110,0.110,0.110,0.100,26.93M,0.00%
"Aug 27, 2020",0.110,0.130,0.135,0.105,245.61M,-12.00%
"Aug 26, 2020",0.125,0.090,0.130,0.090,291.42M,47.06%
"Aug 25, 2020",0.085,0.080,0.090,0.080,16.15M,6.25%
"Aug 24, 2020",0.080,0.080,0.080,0.075,501.20K,0.00%
"Aug 21, 2020",0.080,0.085,0.085,0.075,5.33M,-5.88%
"Aug 19, 2020",0.085,0.080,0.085,0.080,2.78M,6.25%
"Aug 18, 2020",0.080,0.080,0.085,0.075,3.66M,0.00%
"Aug 17, 2020",0.080,0.080,0.080,0.075,800.00K,0.00%
