Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.640,0.640,0.640,0.640,-,0.00%
"Aug 28, 2020",0.640,0.635,0.640,0.635,201.50K,1.59%
"Aug 27, 2020",0.630,0.630,0.635,0.620,411.40K,2.44%
"Aug 26, 2020",0.615,0.620,0.620,0.615,15.00K,0.82%
"Aug 25, 2020",0.610,0.605,0.610,0.600,241.60K,0.83%
"Aug 24, 2020",0.605,0.615,0.615,0.605,77.90K,-0.82%
"Aug 21, 2020",0.610,0.600,0.635,0.600,102.40K,-0.81%
"Aug 19, 2020",0.615,0.615,0.615,0.615,101.60K,0.00%
"Aug 18, 2020",0.615,0.615,0.620,0.615,158.80K,0.00%
"Aug 17, 2020",0.615,0.625,0.640,0.610,161.20K,-1.60%
"Aug 14, 2020",0.625,0.625,0.625,0.625,10.50K,-0.79%
"Aug 13, 2020",0.630,0.630,0.630,0.620,76.90K,1.61%
"Aug 12, 2020",0.620,0.645,0.645,0.620,201.30K,-3.88%
"Aug 11, 2020",0.645,0.625,0.645,0.625,65.30K,2.38%
"Aug 10, 2020",0.630,0.630,0.650,0.625,25.10K,0.00%
"Aug 07, 2020",0.630,0.635,0.650,0.625,152.10K,-1.56%
"Aug 06, 2020",0.640,0.650,0.650,0.630,401.30K,-1.54%
"Aug 05, 2020",0.650,0.650,0.650,0.620,128.10K,-1.52%
"Aug 04, 2020",0.660,0.670,0.670,0.655,5.30K,-1.49%
"Aug 03, 2020",0.670,0.660,0.675,0.640,12.20K,6.35%
