Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.790,0.800,0.810,0.790,626.00K,0.00%
"Aug 28, 2020",0.790,0.815,0.815,0.775,1.81M,-1.86%
"Aug 27, 2020",0.805,0.820,0.820,0.805,585.20K,-1.23%
"Aug 26, 2020",0.815,0.825,0.825,0.810,903.20K,-1.81%
"Aug 25, 2020",0.830,0.840,0.845,0.805,1.34M,0.00%
"Aug 24, 2020",0.830,0.840,0.845,0.815,1.76M,-0.60%
"Aug 21, 2020",0.835,0.815,0.865,0.810,5.89M,2.45%
"Aug 19, 2020",0.815,0.840,0.850,0.815,5.60M,0.62%
"Aug 18, 2020",0.810,0.795,0.810,0.790,2.76M,5.19%
"Aug 17, 2020",0.770,0.750,0.800,0.735,2.39M,4.05%
"Aug 14, 2020",0.740,0.765,0.780,0.725,1.64M,-1.33%
"Aug 13, 2020",0.750,0.780,0.780,0.750,595.90K,0.00%
"Aug 12, 2020",0.750,0.770,0.780,0.705,2.61M,-3.23%
"Aug 11, 2020",0.775,0.795,0.815,0.765,2.02M,0.65%
"Aug 10, 2020",0.770,0.810,0.825,0.765,1.63M,-4.94%
"Aug 07, 2020",0.810,0.835,0.870,0.800,3.75M,-2.99%
"Aug 06, 2020",0.835,0.810,0.845,0.810,4.39M,5.70%
"Aug 05, 2020",0.790,0.750,0.800,0.750,5.14M,6.04%
"Aug 04, 2020",0.745,0.730,0.765,0.720,3.58M,2.76%
"Aug 03, 2020",0.725,0.725,0.735,0.715,1.21M,1.40%
