Date,Price,Open,High,Low,Vol.,Change %
"Sep 15, 2020",0.275,0.265,0.285,0.260,37.27M,3.77%
"Sep 14, 2020",0.265,0.255,0.270,0.250,17.59M,6.00%
"Sep 11, 2020",0.250,0.235,0.260,0.235,21.53M,4.17%
"Sep 10, 2020",0.240,0.260,0.265,0.230,24.91M,-5.88%
"Sep 09, 2020",0.255,0.260,0.265,0.255,21.55M,-3.77%
"Sep 08, 2020",0.265,0.280,0.280,0.260,35.34M,-3.64%
"Sep 07, 2020",0.275,0.285,0.290,0.275,22.02M,-1.79%
"Sep 04, 2020",0.280,0.275,0.285,0.270,20.46M,0.00%
"Sep 03, 2020",0.280,0.290,0.295,0.275,38.01M,-1.75%
"Sep 02, 2020",0.285,0.290,0.300,0.285,26.35M,0.00%
"Sep 01, 2020",0.285,0.295,0.295,0.285,26.77M,-5.00%
"Aug 28, 2020",0.300,0.300,0.305,0.290,42.60M,0.00%
"Aug 27, 2020",0.300,0.305,0.315,0.300,52.80M,0.00%
"Aug 26, 2020",0.300,0.315,0.325,0.295,80.91M,-4.76%
"Aug 25, 2020",0.315,0.325,0.350,0.310,422.19M,-3.08%
"Aug 24, 2020",0.325,0.285,0.330,0.280,260.06M,16.07%
"Aug 21, 2020",0.280,0.290,0.295,0.280,20.53M,-1.75%
"Aug 19, 2020",0.285,0.285,0.305,0.280,41.61M,0.00%
"Aug 18, 2020",0.285,0.270,0.285,0.265,33.89M,5.56%
"Aug 17, 2020",0.270,0.280,0.285,0.265,47.81M,-1.82%
