Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",2.710,2.760,2.790,2.580,2.59M,1.12%
"Aug 28, 2020",2.680,2.730,2.790,2.610,3.29M,-1.83%
"Aug 27, 2020",2.730,2.900,2.900,2.670,5.24M,-7.46%
"Aug 26, 2020",2.950,2.630,2.980,2.570,8.75M,10.90%
"Aug 25, 2020",2.660,2.970,2.970,2.560,7.45M,-12.79%
"Aug 24, 2020",3.050,3.280,3.280,3.010,5.50M,-5.28%
"Aug 21, 2020",3.220,3.310,3.340,3.150,6.05M,0.00%
"Aug 19, 2020",3.220,3.000,3.520,3.000,18.32M,9.90%
"Aug 18, 2020",2.930,2.250,2.930,2.120,16.70M,29.65%
"Aug 17, 2020",2.260,2.480,2.630,2.200,9.80M,-11.02%
"Aug 14, 2020",2.540,2.820,2.840,2.420,7.52M,-8.63%
"Aug 13, 2020",2.780,2.850,3.020,2.630,6.88M,5.70%
"Aug 12, 2020",2.630,3.360,3.360,2.360,14.28M,-21.73%
"Aug 11, 2020",3.360,3.880,3.900,3.260,7.56M,-4.55%
"Aug 10, 2020",3.520,3.660,4.000,2.850,15.72M,-3.83%
"Aug 07, 2020",3.660,4.700,4.700,3.570,16.18M,-22.29%
"Aug 06, 2020",4.710,5.000,5.030,4.600,11.78M,-7.28%
"Aug 05, 2020",5.080,4.860,5.180,4.700,17.04M,8.78%
"Aug 04, 2020",4.670,4.320,4.700,3.900,34.35M,25.88%
"Aug 03, 2020",3.710,3.060,3.710,3.010,28.89M,29.72%
