Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",7.61,7.70,7.70,7.61,26.70K,-0.91%
"Aug 28, 2020",7.68,7.67,7.70,7.67,2.70K,1.32%
"Aug 27, 2020",7.58,7.60,7.62,7.55,181.40K,-0.52%
"Aug 26, 2020",7.62,7.62,7.67,7.60,59.50K,0.40%
"Aug 25, 2020",7.59,7.65,7.68,7.59,32.70K,-1.17%
"Aug 24, 2020",7.68,7.67,7.69,7.62,40.20K,0.00%
"Aug 21, 2020",7.68,7.70,7.70,7.65,31.40K,-0.26%
"Aug 19, 2020",7.70,7.65,7.70,7.64,22.50K,0.79%
"Aug 18, 2020",7.64,7.62,7.64,7.62,4.40K,0.00%
"Aug 17, 2020",7.64,7.70,7.70,7.63,54.90K,-0.26%
"Aug 14, 2020",7.66,7.70,7.70,7.66,21.90K,-0.26%
"Aug 13, 2020",7.68,7.70,7.73,7.68,21.90K,0.00%
"Aug 12, 2020",7.68,7.73,7.73,7.65,38.90K,-0.78%
"Aug 11, 2020",7.74,7.74,7.75,7.70,14.90K,0.00%
"Aug 10, 2020",7.74,7.74,7.78,7.74,19.70K,-0.51%
"Aug 07, 2020",7.78,7.77,7.79,7.77,39.70K,1.57%
"Aug 06, 2020",7.66,7.69,7.69,7.63,86.90K,-0.39%
"Aug 05, 2020",7.69,7.80,7.80,7.69,70.40K,-1.41%
"Aug 04, 2020",7.80,7.80,7.80,7.70,59.70K,0.00%
"Aug 03, 2020",7.80,8.02,8.02,7.76,69.20K,-1.39%
