Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",4.70,4.79,4.81,4.69,685.70K,-1.47%
"Aug 28, 2020",4.77,4.55,4.77,4.55,1.97M,5.07%
"Aug 27, 2020",4.54,4.60,4.64,4.54,1.39M,0.22%
"Aug 26, 2020",4.53,4.61,4.66,4.40,1.32M,-1.74%
"Aug 25, 2020",4.61,4.72,4.72,4.52,1.95M,-1.71%
"Aug 24, 2020",4.69,4.70,4.79,4.67,2.65M,0.43%
"Aug 21, 2020",4.67,4.58,4.72,4.52,3.06M,3.78%
"Aug 19, 2020",4.50,4.58,4.63,4.44,2.76M,-1.10%
"Aug 18, 2020",4.55,4.40,4.59,4.34,4.24M,4.60%
"Aug 17, 2020",4.35,4.10,4.46,4.01,5.62M,6.10%
"Aug 14, 2020",4.10,4.16,4.16,4.02,3.58M,-1.44%
"Aug 13, 2020",4.16,4.28,4.34,4.10,2.31M,-0.95%
"Aug 12, 2020",4.20,4.20,4.30,3.88,5.84M,-0.47%
"Aug 11, 2020",4.22,4.16,4.30,4.15,2.97M,1.69%
"Aug 10, 2020",4.15,4.36,4.45,3.98,7.10M,-4.82%
"Aug 07, 2020",4.36,4.65,4.66,4.36,4.35M,-6.84%
"Aug 06, 2020",4.68,4.67,4.79,4.63,3.39M,-1.27%
"Aug 05, 2020",4.74,4.75,4.80,4.60,2.01M,1.28%
"Aug 04, 2020",4.68,4.86,4.96,4.57,6.13M,2.48%
"Aug 03, 2020",4.57,4.33,4.59,4.33,6.18M,6.86%
