Date,Price,Open,High,Low,Vol.,Change %
"Nov 26, 2020",0.600,0.625,0.625,0.600,38.04M,-3.23%
"Nov 25, 2020",0.620,0.610,0.640,0.610,149.54M,5.08%
"Nov 24, 2020",0.590,0.580,0.615,0.570,67.87M,0.85%
"Nov 23, 2020",0.585,0.550,0.590,0.545,42.28M,7.34%
"Nov 20, 2020",0.545,0.545,0.550,0.545,5.65M,-0.91%
"Nov 19, 2020",0.550,0.540,0.555,0.535,11.80M,1.85%
"Nov 18, 2020",0.540,0.550,0.550,0.535,9.74M,-0.92%
"Nov 17, 2020",0.545,0.550,0.565,0.540,36.95M,0.93%
"Nov 16, 2020",0.540,0.515,0.545,0.505,33.10M,5.88%
"Nov 13, 2020",0.510,0.510,0.515,0.505,9.84M,-0.97%
"Nov 12, 2020",0.515,0.510,0.515,0.500,16.82M,0.98%
"Nov 11, 2020",0.510,0.525,0.535,0.510,54.25M,-0.97%
"Nov 10, 2020",0.515,0.505,0.540,0.505,61.07M,8.42%
"Nov 09, 2020",0.475,0.475,0.485,0.470,6.18M,0.00%
"Nov 06, 2020",0.475,0.465,0.475,0.460,5.08M,2.15%
"Nov 05, 2020",0.465,0.465,0.470,0.460,5.84M,1.09%
"Nov 04, 2020",0.460,0.465,0.475,0.460,5.75M,0.00%
"Nov 03, 2020",0.460,0.455,0.465,0.455,5.13M,3.37%
"Nov 02, 2020",0.445,0.450,0.450,0.435,4.81M,-3.26%
"Oct 30, 2020",0.460,0.470,0.470,0.450,7.69M,-3.16%
"Oct 28, 2020",0.475,0.480,0.485,0.470,3.95M,-1.04%
"Oct 27, 2020",0.480,0.485,0.490,0.480,3.82M,-2.04%
"Oct 26, 2020",0.490,0.485,0.490,0.480,4.51M,0.00%
