Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.195,0.190,0.205,0.180,8.40M,2.63%
"Aug 28, 2020",0.190,0.195,0.195,0.180,3.84M,0.00%
"Aug 27, 2020",0.190,0.205,0.205,0.185,5.94M,-7.32%
"Aug 26, 2020",0.205,0.210,0.225,0.190,23.15M,0.00%
"Aug 25, 2020",0.205,0.175,0.210,0.170,16.49M,17.14%
"Aug 24, 2020",0.175,0.180,0.180,0.170,1.40M,0.00%
"Aug 21, 2020",0.175,0.170,0.190,0.165,5.93M,0.00%
"Aug 19, 2020",0.175,0.185,0.185,0.165,3.80M,-2.78%
"Aug 18, 2020",0.180,0.195,0.195,0.170,5.07M,-7.69%
"Aug 17, 2020",0.195,0.205,0.230,0.180,35.24M,2.63%
"Aug 14, 2020",0.190,0.175,0.200,0.165,25.12M,15.15%
"Aug 13, 2020",0.165,0.140,0.170,0.140,15.01M,17.86%
"Aug 12, 2020",0.140,0.155,0.155,0.125,6.76M,-9.68%
"Aug 11, 2020",0.155,0.175,0.175,0.155,5.91M,-8.82%
"Aug 10, 2020",0.170,0.130,0.175,0.130,21.70M,30.77%
"Aug 07, 2020",0.130,0.130,0.130,0.120,3.96M,0.00%
"Aug 06, 2020",0.130,0.115,0.135,0.115,8.65M,13.04%
"Aug 05, 2020",0.115,0.115,0.115,0.115,2.17M,0.00%
"Aug 04, 2020",0.115,0.115,0.115,0.110,6.68M,4.55%
"Aug 03, 2020",0.110,0.100,0.110,0.100,3.25M,10.00%
