Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.200,0.205,0.205,0.200,170.00K,-6.98%
"Aug 28, 2020",0.215,0.210,0.215,0.205,560.30K,0.00%
"Aug 27, 2020",0.215,0.215,0.220,0.210,671.10K,-2.27%
"Aug 26, 2020",0.220,0.220,0.220,0.215,193.10K,0.00%
"Aug 25, 2020",0.220,0.220,0.225,0.220,155.00K,-2.22%
"Aug 24, 2020",0.225,0.240,0.250,0.225,1.29M,0.00%
"Aug 21, 2020",0.225,0.225,0.230,0.215,530.90K,0.00%
"Aug 19, 2020",0.225,0.205,0.250,0.205,401.40K,12.50%
"Aug 18, 2020",0.200,0.210,0.210,0.200,182.70K,-2.44%
"Aug 17, 2020",0.205,0.195,0.205,0.195,108.00K,7.89%
"Aug 14, 2020",0.190,0.195,0.195,0.185,466.90K,0.00%
"Aug 13, 2020",0.190,0.190,0.195,0.190,79.90K,-2.56%
"Aug 12, 2020",0.195,0.195,0.195,0.185,423.80K,-2.50%
"Aug 11, 2020",0.200,0.235,0.245,0.200,883.70K,-14.89%
"Aug 10, 2020",0.235,0.195,0.270,0.195,3.09M,20.51%
"Aug 07, 2020",0.195,0.170,0.210,0.170,1.06M,14.71%
"Aug 06, 2020",0.170,0.175,0.175,0.170,206.00K,-2.86%
"Aug 05, 2020",0.175,0.165,0.175,0.165,141.00K,6.06%
"Aug 04, 2020",0.165,0.165,0.165,0.165,15.00K,-2.94%
"Aug 03, 2020",0.170,0.170,0.170,0.165,487.70K,0.00%
