Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.450,0.445,0.450,0.445,29.00K,-1.10%
"Aug 28, 2020",0.455,0.455,0.480,0.445,410.60K,-1.09%
"Aug 27, 2020",0.460,0.440,0.460,0.435,28.60K,4.55%
"Aug 26, 2020",0.440,0.420,0.460,0.420,594.60K,8.64%
"Aug 25, 2020",0.405,0.425,0.425,0.405,147.00K,-6.90%
"Aug 24, 2020",0.435,0.440,0.440,0.435,30.00K,-2.25%
"Aug 21, 2020",0.445,0.425,0.450,0.425,85.40K,2.30%
"Aug 19, 2020",0.435,0.420,0.435,0.420,133.40K,1.16%
"Aug 18, 2020",0.430,0.430,0.430,0.430,65.00K,-4.44%
"Aug 17, 2020",0.450,0.450,0.450,0.420,88.00K,2.27%
"Aug 14, 2020",0.440,0.460,0.460,0.425,208.70K,-4.35%
"Aug 13, 2020",0.460,0.435,0.460,0.435,165.30K,5.75%
"Aug 12, 2020",0.435,0.450,0.450,0.410,55.70K,-2.25%
"Aug 11, 2020",0.445,0.445,0.455,0.445,246.00K,0.00%
"Aug 10, 2020",0.445,0.430,0.450,0.420,668.00K,3.49%
"Aug 07, 2020",0.430,0.435,0.435,0.425,259.50K,2.38%
"Aug 06, 2020",0.420,0.415,0.420,0.415,155.00K,0.00%
"Aug 05, 2020",0.420,0.390,0.420,0.390,10.50K,0.00%
"Aug 04, 2020",0.420,0.385,0.450,0.385,102.80K,-1.18%
"Aug 03, 2020",0.425,0.425,0.425,0.425,50.00K,4.94%
