Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.590,0.610,0.610,0.590,614.80K,-2.48%
"Aug 28, 2020",0.605,0.625,0.625,0.570,2.19M,1.68%
"Aug 27, 2020",0.595,0.620,0.620,0.585,2.57M,-4.03%
"Aug 26, 2020",0.620,0.620,0.660,0.605,7.02M,1.64%
"Aug 25, 2020",0.610,0.540,0.675,0.530,17.78M,15.09%
"Aug 24, 2020",0.530,0.525,0.530,0.505,1.82M,0.95%
"Aug 21, 2020",0.525,0.540,0.545,0.520,1.49M,-0.94%
"Aug 19, 2020",0.530,0.560,0.570,0.510,2.98M,-6.19%
"Aug 18, 2020",0.565,0.445,0.565,0.445,5.58M,20.21%
"Aug 17, 2020",0.470,0.485,0.495,0.440,1.96M,0.00%
"Aug 14, 2020",0.470,0.520,0.525,0.460,2.30M,-6.93%
"Aug 13, 2020",0.505,0.490,0.555,0.485,3.92M,1.00%
"Aug 12, 2020",0.500,0.600,0.600,0.485,7.46M,-18.70%
"Aug 11, 2020",0.615,0.700,0.715,0.605,5.75M,-10.22%
"Aug 10, 2020",0.685,0.650,0.690,0.600,8.82M,14.17%
"Aug 07, 2020",0.600,0.585,0.840,0.560,32.55M,10.09%
"Aug 06, 2020",0.545,0.525,0.560,0.500,12.00M,5.83%
"Aug 05, 2020",0.515,0.530,0.540,0.495,5.37M,3.00%
"Aug 04, 2020",0.500,0.550,0.585,0.480,14.29M,-5.66%
"Aug 03, 2020",0.530,0.435,0.550,0.435,25.84M,23.26%
