Date,Price,Open,High,Low,Vol.,Change %
"Aug 25, 2020",0.775,0.830,0.835,0.770,4.89M,-6.06%
"Aug 24, 2020",0.825,0.790,0.845,0.775,9.47M,5.10%
"Aug 21, 2020",0.785,0.785,0.805,0.760,5.29M,0.00%
"Aug 19, 2020",0.785,0.835,0.855,0.755,7.64M,-5.42%
"Aug 18, 2020",0.830,0.775,0.840,0.720,18.85M,4.40%
"Aug 17, 2020",0.795,0.915,0.915,0.770,9.26M,-12.64%
"Aug 14, 2020",0.910,0.955,0.955,0.900,8.54M,-3.70%
"Aug 13, 2020",0.945,0.930,1.050,0.915,19.11M,4.42%
"Aug 12, 2020",0.905,1.070,1.080,0.830,21.25M,-16.97%
"Aug 11, 2020",1.090,1.300,1.310,1.040,17.76M,-14.17%
"Aug 10, 2020",1.270,1.250,1.330,1.200,29.83M,8.55%
"Aug 07, 2020",1.170,1.070,1.340,1.000,40.58M,11.43%
"Aug 06, 2020",1.050,1.090,1.090,1.000,16.69M,0.96%
"Aug 05, 2020",1.040,0.955,1.090,0.930,26.86M,10.05%
"Aug 04, 2020",0.945,0.975,0.980,0.880,19.09M,0.53%
"Aug 03, 2020",0.940,0.810,0.955,0.810,29.80M,17.50%
