Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",2.390,2.330,2.400,2.330,1.81M,2.58%
"Aug 28, 2020",2.330,2.510,2.600,2.330,16.57M,-6.80%
"Aug 27, 2020",2.500,2.460,2.510,2.430,2.93M,2.04%
"Aug 26, 2020",2.450,2.390,2.450,2.350,2.10M,2.51%
"Aug 25, 2020",2.390,2.200,2.400,2.200,9.51M,7.17%
"Aug 24, 2020",2.230,2.270,2.320,2.220,6.79M,-2.19%
"Aug 21, 2020",2.280,1.950,2.280,1.940,8.97M,16.92%
"Aug 19, 2020",1.950,2.110,2.210,1.940,22.92M,-7.58%
"Aug 18, 2020",2.110,2.000,2.140,1.940,9.36M,5.50%
"Aug 17, 2020",2.000,1.880,2.100,1.840,7.16M,6.38%
"Aug 14, 2020",1.880,1.980,1.980,1.880,2.78M,-5.05%
"Aug 13, 2020",1.980,1.830,1.980,1.800,3.97M,8.20%
"Aug 12, 2020",1.830,1.920,1.920,1.800,1.93M,-4.19%
"Aug 11, 2020",1.910,1.710,1.970,1.700,5.81M,11.05%
"Aug 10, 2020",1.720,1.820,1.830,1.720,2.14M,-5.49%
"Aug 07, 2020",1.820,1.730,1.830,1.730,3.61M,5.20%
"Aug 06, 2020",1.730,1.680,1.740,1.680,3.18M,2.98%
"Aug 05, 2020",1.680,1.610,1.680,1.610,2.17M,5.00%
"Aug 04, 2020",1.600,1.490,1.600,1.480,4.52M,8.11%
"Aug 03, 2020",1.480,1.370,1.490,1.370,1.55M,7.25%
