Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",3.52,3.51,3.54,3.50,5.50M,0.28%
"Aug 28, 2020",3.51,3.58,3.63,3.51,26.25M,-0.85%
"Aug 27, 2020",3.54,3.54,3.56,3.51,7.25M,0.00%
"Aug 26, 2020",3.54,3.58,3.58,3.53,7.51M,-0.84%
"Aug 25, 2020",3.57,3.55,3.60,3.54,9.96M,0.85%
"Aug 24, 2020",3.54,3.58,3.64,3.53,16.60M,-0.84%
"Aug 21, 2020",3.57,3.68,3.70,3.54,55.35M,-6.05%
"Aug 19, 2020",3.80,3.89,3.90,3.78,5.62M,-2.31%
"Aug 18, 2020",3.89,3.95,3.95,3.86,4.04M,-0.77%
"Aug 17, 2020",3.92,3.96,3.96,3.89,2.77M,-0.76%
"Aug 14, 2020",3.95,4.02,4.03,3.91,5.47M,-1.74%
"Aug 13, 2020",4.02,4.01,4.09,3.96,10.35M,1.26%
"Aug 12, 2020",3.97,3.75,4.03,3.74,22.62M,6.72%
"Aug 11, 2020",3.72,3.72,3.77,3.71,6.57M,0.54%
"Aug 10, 2020",3.70,3.75,3.79,3.70,6.15M,-0.80%
"Aug 08, 2020",3.73,3.68,3.73,3.68,4.59M,-0.53%
"Aug 07, 2020",3.75,3.72,3.88,3.71,3.96M,1.35%
"Aug 06, 2020",3.70,3.70,3.72,3.68,4.76M,0.00%
"Aug 05, 2020",3.70,3.73,3.74,3.68,6.03M,-0.80%
"Aug 04, 2020",3.73,3.67,3.80,3.67,7.55M,1.91%
"Aug 03, 2020",3.66,3.83,3.84,3.65,13.12M,-4.44%
