Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",1.390,1.380,1.390,1.340,320.80K,3.73%
"Aug 28, 2020",1.340,1.380,1.380,1.330,315.80K,-2.90%
"Aug 27, 2020",1.380,1.420,1.420,1.370,518.10K,-1.43%
"Aug 26, 2020",1.400,1.360,1.410,1.340,1.61M,3.70%
"Aug 25, 2020",1.350,1.380,1.390,1.350,533.70K,-2.17%
"Aug 24, 2020",1.380,1.320,1.410,1.320,1.37M,4.55%
"Aug 21, 2020",1.320,1.320,1.330,1.310,454.60K,-0.75%
"Aug 19, 2020",1.330,1.350,1.350,1.320,242.90K,-1.48%
"Aug 18, 2020",1.350,1.340,1.350,1.310,322.90K,1.50%
"Aug 17, 2020",1.330,1.340,1.350,1.310,472.90K,-0.75%
"Aug 14, 2020",1.340,1.360,1.360,1.330,593.30K,-2.19%
"Aug 13, 2020",1.370,1.350,1.420,1.340,1.32M,0.74%
"Aug 12, 2020",1.360,1.400,1.400,1.320,458.00K,-2.86%
"Aug 11, 2020",1.400,1.370,1.410,1.330,1.27M,2.19%
"Aug 10, 2020",1.370,1.420,1.420,1.340,929.50K,-4.20%
"Aug 07, 2020",1.430,1.420,1.440,1.370,2.70M,2.14%
"Aug 06, 2020",1.400,1.280,1.400,1.260,2.80M,9.38%
"Aug 05, 2020",1.280,1.270,1.280,1.240,1.61M,1.59%
"Aug 04, 2020",1.260,1.220,1.260,1.200,1.96M,3.28%
"Aug 03, 2020",1.220,1.180,1.240,1.180,1.72M,1.67%
