Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.155,0.145,0.160,0.145,6.43M,10.71%
"Aug 28, 2020",0.140,0.135,0.145,0.135,5.01M,0.00%
"Aug 27, 2020",0.140,0.145,0.160,0.135,21.48M,-3.45%
"Aug 26, 2020",0.145,0.125,0.145,0.125,12.01M,20.83%
"Aug 25, 2020",0.120,0.125,0.135,0.120,7.97M,-4.00%
"Aug 24, 2020",0.125,0.140,0.145,0.125,11.10M,-10.71%
"Aug 21, 2020",0.140,0.130,0.145,0.125,12.01M,12.00%
"Aug 19, 2020",0.125,0.135,0.135,0.120,9.27M,-10.71%
"Aug 18, 2020",0.140,0.120,0.145,0.115,54.69M,21.74%
"Aug 17, 2020",0.115,0.105,0.120,0.105,10.01M,9.52%
"Aug 14, 2020",0.105,0.100,0.105,0.100,8.62M,5.00%
"Aug 13, 2020",0.100,0.105,0.110,0.100,6.11M,0.00%
"Aug 12, 2020",0.100,0.100,0.100,0.075,10.71M,-4.76%
"Aug 11, 2020",0.105,0.115,0.115,0.100,4.92M,-4.55%
"Aug 10, 2020",0.110,0.110,0.115,0.105,8.99M,10.00%
"Aug 07, 2020",0.100,0.095,0.110,0.090,21.66M,5.26%
"Aug 06, 2020",0.095,0.080,0.095,0.080,4.74M,18.75%
"Aug 05, 2020",0.080,0.080,0.080,0.080,929.60K,0.00%
"Aug 04, 2020",0.080,0.085,0.085,0.075,843.90K,-5.88%
"Aug 03, 2020",0.085,0.080,0.085,0.080,1.26M,6.25%
