Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.375,0.380,0.385,0.375,488.90K,-1.32%
"Aug 28, 2020",0.380,0.390,0.395,0.370,2.54M,-1.30%
"Aug 27, 2020",0.385,0.350,0.390,0.345,4.19M,8.45%
"Aug 26, 2020",0.355,0.355,0.355,0.350,962.00K,0.00%
"Aug 25, 2020",0.355,0.360,0.360,0.355,702.90K,-1.39%
"Aug 24, 2020",0.360,0.365,0.365,0.360,985.60K,0.00%
"Aug 21, 2020",0.360,0.360,0.370,0.360,1.71M,0.00%
"Aug 19, 2020",0.360,0.360,0.365,0.355,880.60K,1.41%
"Aug 18, 2020",0.355,0.360,0.360,0.355,1.13M,-1.39%
"Aug 17, 2020",0.360,0.365,0.365,0.360,810.70K,0.00%
"Aug 14, 2020",0.360,0.365,0.370,0.360,972.20K,-2.70%
"Aug 13, 2020",0.370,0.370,0.380,0.365,1.32M,0.00%
"Aug 12, 2020",0.370,0.380,0.380,0.360,2.30M,-2.63%
"Aug 11, 2020",0.380,0.390,0.390,0.375,2.02M,-1.30%
"Aug 10, 2020",0.385,0.400,0.410,0.375,3.14M,-2.53%
"Aug 07, 2020",0.395,0.385,0.410,0.385,9.08M,5.33%
"Aug 06, 2020",0.375,0.380,0.380,0.375,2.06M,0.00%
"Aug 05, 2020",0.375,0.370,0.380,0.365,1.68M,1.35%
"Aug 04, 2020",0.370,0.380,0.380,0.365,1.30M,-2.63%
"Aug 03, 2020",0.380,0.380,0.380,0.360,2.27M,0.00%
