Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",7.70,7.74,7.83,7.68,803.50K,-0.77%
"Aug 28, 2020",7.76,7.60,7.76,7.57,2.44M,2.51%
"Aug 27, 2020",7.57,7.40,7.60,7.39,2.07M,2.71%
"Aug 26, 2020",7.37,7.39,7.45,7.30,1.44M,-0.27%
"Aug 25, 2020",7.39,7.49,7.49,7.36,800.30K,-1.07%
"Aug 24, 2020",7.47,7.41,7.49,7.26,2.08M,1.63%
"Aug 21, 2020",7.35,7.21,7.40,7.18,3.55M,4.40%
"Aug 19, 2020",7.04,6.87,7.08,6.86,1.98M,2.62%
"Aug 18, 2020",6.86,6.74,6.95,6.70,1.16M,2.24%
"Aug 17, 2020",6.71,6.80,6.80,6.70,804.20K,-0.15%
"Aug 14, 2020",6.72,6.95,6.95,6.69,1.05M,-3.86%
"Aug 13, 2020",6.99,6.85,7.00,6.76,679.00K,3.86%
"Aug 12, 2020",6.73,6.84,6.84,6.62,1.01M,-1.75%
"Aug 11, 2020",6.85,6.91,6.93,6.83,704.10K,-0.44%
"Aug 10, 2020",6.88,7.00,7.10,6.88,1.60M,0.44%
"Aug 07, 2020",6.85,7.00,7.03,6.80,857.10K,-1.86%
"Aug 06, 2020",6.98,6.92,6.98,6.88,681.30K,1.16%
"Aug 05, 2020",6.90,6.84,7.00,6.83,603.20K,1.17%
"Aug 04, 2020",6.82,7.06,7.10,6.70,1.13M,-2.01%
"Aug 03, 2020",6.96,6.89,7.35,6.89,2.51M,4.04%
