Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.070,0.075,0.075,0.070,7.44M,-6.67%
"Aug 28, 2020",0.075,0.070,0.075,0.070,14.81M,7.14%
"Aug 27, 2020",0.070,0.075,0.075,0.070,18.21M,-6.67%
"Aug 26, 2020",0.075,0.075,0.075,0.070,11.21M,7.14%
"Aug 25, 2020",0.070,0.075,0.075,0.070,20.19M,0.00%
"Aug 24, 2020",0.070,0.075,0.075,0.070,16.07M,-6.67%
"Aug 21, 2020",0.075,0.070,0.075,0.070,12.61M,7.14%
"Aug 19, 2020",0.070,0.075,0.075,0.070,29.42M,-6.67%
"Aug 18, 2020",0.075,0.070,0.075,0.065,60.29M,15.38%
"Aug 17, 2020",0.065,0.070,0.075,0.065,46.75M,-7.14%
"Aug 14, 2020",0.070,0.075,0.080,0.065,84.41M,-6.67%
"Aug 13, 2020",0.075,0.080,0.085,0.075,105.88M,-6.25%
"Aug 12, 2020",0.080,0.085,0.090,0.070,196.22M,-11.11%
"Aug 11, 2020",0.090,0.100,0.105,0.085,196.23M,-5.26%
"Aug 10, 2020",0.095,0.095,0.105,0.090,323.38M,11.76%
"Aug 07, 2020",0.085,0.075,0.100,0.070,639.20M,21.43%
"Aug 06, 2020",0.070,0.070,0.075,0.065,275.40M,7.69%
"Aug 05, 2020",0.065,0.065,0.070,0.060,94.31M,0.00%
"Aug 04, 2020",0.065,0.060,0.075,0.060,502.61M,8.33%
"Aug 03, 2020",0.060,0.060,0.065,0.055,63.15M,0.00%
