Date,Price,Open,High,Low,Vol.,Change %
"Nov 23, 2020",0.950,1.000,1.000,0.950,40.00K,-5.00%
"Nov 17, 2020",1.000,1.000,1.000,1.000,10.00K,11.11%
"Nov 16, 2020",0.900,0.900,0.900,0.900,1.00K,-5.26%
"Nov 11, 2020",0.950,0.900,0.950,0.900,29.00K,5.56%
"Nov 06, 2020",0.900,0.890,0.900,0.890,27.00K,1.12%
"Nov 05, 2020",0.890,0.880,0.890,0.880,51.30K,3.49%
"Nov 04, 2020",0.860,0.860,0.860,0.860,11.00K,8.86%
"Nov 03, 2020",0.790,0.795,0.795,0.790,82.00K,-3.66%
"Nov 02, 2020",0.820,0.800,0.820,0.800,16.80K,5.81%
"Oct 30, 2020",0.775,0.775,0.775,0.775,15.80K,-0.64%
"Oct 28, 2020",0.780,0.800,0.800,0.780,36.80K,-10.86%
"Oct 26, 2020",0.875,0.875,0.875,0.875,30.00K,-0.57%
