Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.280,0.275,0.285,0.260,19.23M,0.00%
"Aug 28, 2020",0.280,0.290,0.290,0.265,24.23M,-1.75%
"Aug 27, 2020",0.285,0.285,0.295,0.275,48.91M,1.79%
"Aug 26, 2020",0.280,0.255,0.285,0.240,46.92M,5.66%
"Aug 25, 2020",0.265,0.285,0.290,0.235,44.30M,-7.02%
"Aug 24, 2020",0.285,0.270,0.295,0.255,52.75M,9.62%
"Aug 21, 2020",0.260,0.245,0.270,0.240,40.82M,10.64%
"Aug 19, 2020",0.235,0.240,0.255,0.230,14.00M,0.00%
"Aug 18, 2020",0.235,0.220,0.245,0.215,20.49M,9.30%
"Aug 17, 2020",0.215,0.200,0.220,0.195,22.98M,10.26%
"Aug 14, 2020",0.195,0.230,0.230,0.185,30.30M,-13.33%
"Aug 13, 2020",0.225,0.245,0.250,0.225,23.63M,-6.25%
"Aug 12, 2020",0.240,0.265,0.270,0.190,44.43M,-9.43%
"Aug 11, 2020",0.265,0.315,0.320,0.240,80.35M,-14.52%
"Aug 10, 2020",0.310,0.265,0.325,0.260,199.72M,26.53%
"Aug 07, 2020",0.245,0.250,0.280,0.235,61.87M,0.00%
"Aug 06, 2020",0.245,0.220,0.250,0.220,74.43M,13.95%
"Aug 05, 2020",0.215,0.185,0.215,0.180,56.80M,19.44%
"Aug 04, 2020",0.180,0.180,0.190,0.170,48.41M,2.86%
"Aug 03, 2020",0.175,0.155,0.185,0.155,69.23M,16.67%
