Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",1.530,1.520,1.560,1.520,526.40K,1.32%
"Aug 28, 2020",1.510,1.600,1.600,1.500,3.34M,-5.03%
"Aug 27, 2020",1.590,1.590,1.700,1.550,8.22M,1.27%
"Aug 26, 2020",1.570,1.350,1.600,1.340,13.66M,16.30%
"Aug 25, 2020",1.350,1.360,1.360,1.340,2.51M,0.00%
"Aug 24, 2020",1.350,1.400,1.430,1.340,4.78M,-2.17%
"Aug 21, 2020",1.380,1.360,1.420,1.360,4.00M,2.22%
"Aug 19, 2020",1.350,1.340,1.400,1.320,4.25M,1.50%
"Aug 18, 2020",1.330,1.320,1.350,1.320,712.80K,-0.75%
"Aug 17, 2020",1.340,1.380,1.380,1.320,1.45M,-0.74%
"Aug 14, 2020",1.350,1.370,1.370,1.340,415.90K,-1.46%
"Aug 13, 2020",1.370,1.350,1.450,1.330,1.87M,0.00%
"Aug 12, 2020",1.370,1.440,1.500,1.360,1.72M,-4.20%
"Aug 11, 2020",1.430,1.420,1.440,1.370,1.71M,0.70%
"Aug 10, 2020",1.420,1.490,1.500,1.420,674.30K,-2.74%
"Aug 07, 2020",1.460,1.470,1.490,1.400,4.49M,4.29%
"Aug 06, 2020",1.400,1.260,1.450,1.260,2.18M,12.90%
"Aug 05, 2020",1.240,1.210,1.250,1.210,1.17M,0.81%
"Aug 04, 2020",1.230,1.270,1.270,1.220,663.20K,-1.60%
"Aug 03, 2020",1.250,1.270,1.270,1.240,387.70K,1.63%
