Date,Price,Open,High,Low,Vol.,Change %
"Nov 26, 2020",0.730,0.735,0.755,0.730,897.80K,-1.35%
"Nov 25, 2020",0.740,0.735,0.740,0.730,436.10K,0.68%
"Nov 24, 2020",0.735,0.760,0.770,0.735,626.30K,-3.29%
"Nov 23, 2020",0.760,0.730,0.760,0.730,1.51M,4.11%
"Nov 20, 2020",0.730,0.725,0.730,0.720,900.60K,1.39%
"Nov 19, 2020",0.720,0.725,0.725,0.720,1.48M,-0.69%
"Nov 18, 2020",0.725,0.730,0.730,0.720,706.00K,-0.68%
"Nov 17, 2020",0.730,0.740,0.745,0.725,855.40K,0.00%
"Nov 16, 2020",0.730,0.720,0.735,0.720,580.10K,1.39%
"Nov 13, 2020",0.720,0.730,0.730,0.710,201.30K,-1.37%
"Nov 12, 2020",0.730,0.720,0.730,0.715,197.30K,1.39%
"Nov 11, 2020",0.720,0.725,0.725,0.715,293.50K,-0.69%
"Nov 10, 2020",0.725,0.720,0.725,0.715,200.80K,1.40%
"Nov 09, 2020",0.715,0.730,0.730,0.705,478.20K,-3.38%
"Nov 06, 2020",0.740,0.740,0.745,0.725,405.90K,0.00%
"Nov 05, 2020",0.740,0.735,0.755,0.720,1.12M,2.78%
"Nov 04, 2020",0.720,0.715,0.725,0.710,1.61M,0.70%
"Nov 03, 2020",0.715,0.725,0.725,0.715,117.90K,0.70%
"Nov 02, 2020",0.710,0.710,0.715,0.700,147.00K,-0.70%
"Oct 30, 2020",0.715,0.715,0.715,0.700,270.60K,0.00%
"Oct 28, 2020",0.715,0.715,0.720,0.710,93.10K,0.00%
"Oct 27, 2020",0.715,0.720,0.730,0.710,667.40K,0.00%
"Oct 26, 2020",0.715,0.720,0.720,0.715,228.00K,-0.69%
